,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:43862 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029175520,2022-05-28 20:53:10.378696918+02:00,2022-05-28 20:53:10.407872438+02:00,2022-05-28 20:53:10.378696918+02:00,2022-05-28 20:53:10.407872438+02:00,2022-05-28 20:53:10.378750086+02:00,2022-05-28 20:53:10.407825708+02:00,0 days 00:00:00.029175520,0 days 00:00:00.029075622,43862,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T18:53:10.371"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:43866 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029808283,2022-05-28 20:53:13.880648613+02:00,2022-05-28 20:53:13.910456896+02:00,2022-05-28 20:53:13.880648613+02:00,2022-05-28 20:53:13.910456896+02:00,2022-05-28 20:53:13.880698681+02:00,2022-05-28 20:53:13.910411119+02:00,0 days 00:00:00.029808283,0 days 00:00:00.029712438,43866,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T18:53:13.873"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501951695
2,TCP 127.0.0.1:43868 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026776791,2022-05-28 20:53:17.381377220+02:00,2022-05-28 20:53:17.408154011+02:00,2022-05-28 20:53:17.381377220+02:00,2022-05-28 20:53:17.408154011+02:00,2022-05-28 20:53:17.381426811+02:00,2022-05-28 20:53:17.408117533+02:00,0 days 00:00:00.026776791,0 days 00:00:00.026690722,43868,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T18:53:17.374"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.500728607
3,TCP 127.0.0.1:43870 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.031660080,2022-05-28 20:53:20.883679628+02:00,2022-05-28 20:53:20.915339708+02:00,2022-05-28 20:53:20.883679628+02:00,2022-05-28 20:53:20.915339708+02:00,2022-05-28 20:53:20.883730412+02:00,2022-05-28 20:53:20.915278196+02:00,0 days 00:00:00.031660080,0 days 00:00:00.031547784,43870,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T18:53:20.875"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.502302408
4,TCP 127.0.0.1:43874 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027140140,2022-05-28 20:53:24.385205746+02:00,2022-05-28 20:53:24.412345886+02:00,2022-05-28 20:53:24.385205746+02:00,2022-05-28 20:53:24.412345886+02:00,2022-05-28 20:53:24.385262489+02:00,2022-05-28 20:53:24.412306786+02:00,0 days 00:00:00.027140140,0 days 00:00:00.027044297,43874,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T18:53:24.377"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501526118
5,TCP 127.0.0.1:43876 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028950215,2022-05-28 20:53:27.281985998+02:00,2022-05-28 20:53:27.310936213+02:00,2022-05-28 20:53:27.281985998+02:00,2022-05-28 20:53:27.310936213+02:00,2022-05-28 20:53:27.282037497+02:00,2022-05-28 20:53:27.310884714+02:00,0 days 00:00:00.028950215,0 days 00:00:00.028847217,43876,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T18:53:27.274"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.896780252
6,TCP 127.0.0.1:43880 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.018874169,2022-05-28 20:53:31.795549154+02:00,2022-05-28 20:53:31.814423323+02:00,2022-05-28 20:53:31.795549154+02:00,2022-05-28 20:53:31.814423323+02:00,2022-05-28 20:53:31.795588017+02:00,2022-05-28 20:53:31.814397573+02:00,0 days 00:00:00.018874169,0 days 00:00:00.018809556,43880,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T18:53:31.790"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.513563156
7,TCP 127.0.0.1:43882 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028601646,2022-05-28 20:53:35.281500340+02:00,2022-05-28 20:53:35.310101986+02:00,2022-05-28 20:53:35.281500340+02:00,2022-05-28 20:53:35.310101986+02:00,2022-05-28 20:53:35.281548500+02:00,2022-05-28 20:53:35.310065031+02:00,0 days 00:00:00.028601646,0 days 00:00:00.028516531,43882,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T18:53:35.273"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.485951186
8,TCP 127.0.0.1:43884 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026738644,2022-05-28 20:53:38.777514696+02:00,2022-05-28 20:53:38.804253340+02:00,2022-05-28 20:53:38.777514696+02:00,2022-05-28 20:53:38.804253340+02:00,2022-05-28 20:53:38.777564526+02:00,2022-05-28 20:53:38.804216623+02:00,0 days 00:00:00.026738644,0 days 00:00:00.026652097,43884,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T18:53:38.770"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.496014356
9,TCP 127.0.0.1:43886 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.014042139,2022-05-28 20:53:39.948580265+02:00,2022-05-28 20:53:39.962622404+02:00,2022-05-28 20:53:39.948580265+02:00,2022-05-28 20:53:39.962622404+02:00,2022-05-28 20:53:39.948635578+02:00,2022-05-28 20:53:39.962558746+02:00,0 days 00:00:00.014042139,0 days 00:00:00.013923168,43886,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T18:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
