,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:55852 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029138326,2022-05-28 16:23:10.680914879+02:00,2022-05-28 16:23:10.710053205+02:00,2022-05-28 16:23:10.680914879+02:00,2022-05-28 16:23:10.710053205+02:00,2022-05-28 16:23:10.680967331+02:00,2022-05-28 16:23:10.710012197+02:00,0 days 00:00:00.029138326,0 days 00:00:00.029044866,55852,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:23:10.672"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:55854 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029050350,2022-05-28 16:23:13.785639763+02:00,2022-05-28 16:23:13.814690113+02:00,2022-05-28 16:23:13.785639763+02:00,2022-05-28 16:23:13.814690113+02:00,2022-05-28 16:23:13.785692453+02:00,2022-05-28 16:23:13.814640999+02:00,0 days 00:00:00.029050350,0 days 00:00:00.028948546,55854,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:23:13.777"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.104724884
2,TCP 127.0.0.1:55856 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028398037,2022-05-28 16:23:16.685068607+02:00,2022-05-28 16:23:16.713466644+02:00,2022-05-28 16:23:16.685068607+02:00,2022-05-28 16:23:16.713466644+02:00,2022-05-28 16:23:16.685124636+02:00,2022-05-28 16:23:16.713426352+02:00,0 days 00:00:00.028398037,0 days 00:00:00.028301716,55856,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:23:16.677"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.899428844
3,TCP 127.0.0.1:55860 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029306651,2022-05-28 16:23:19.783951759+02:00,2022-05-28 16:23:19.813258410+02:00,2022-05-28 16:23:19.783951759+02:00,2022-05-28 16:23:19.813258410+02:00,2022-05-28 16:23:19.784005642+02:00,2022-05-28 16:23:19.813216448+02:00,0 days 00:00:00.029306651,0 days 00:00:00.029210806,55860,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:23:19.776"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.098883152
4,TCP 127.0.0.1:55862 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029735327,2022-05-28 16:23:22.684845209+02:00,2022-05-28 16:23:22.714580536+02:00,2022-05-28 16:23:22.684845209+02:00,2022-05-28 16:23:22.714580536+02:00,2022-05-28 16:23:22.684898615+02:00,2022-05-28 16:23:22.714538336+02:00,0 days 00:00:00.029735327,0 days 00:00:00.029639721,55862,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:23:22.677"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.90089345
5,TCP 127.0.0.1:55864 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028936148,2022-05-28 16:23:25.778910160+02:00,2022-05-28 16:23:25.807846308+02:00,2022-05-28 16:23:25.778910160+02:00,2022-05-28 16:23:25.807846308+02:00,2022-05-28 16:23:25.778970003+02:00,2022-05-28 16:23:25.807806730+02:00,0 days 00:00:00.028936148,0 days 00:00:00.028836727,55864,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:23:25.770"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.094064951
6,TCP 127.0.0.1:55866 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027729272,2022-05-28 16:23:28.676385880+02:00,2022-05-28 16:23:28.704115152+02:00,2022-05-28 16:23:28.676385880+02:00,2022-05-28 16:23:28.704115152+02:00,2022-05-28 16:23:28.676435232+02:00,2022-05-28 16:23:28.704076290+02:00,0 days 00:00:00.027729272,0 days 00:00:00.027641058,55866,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:23:28.669"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.89747572
7,TCP 127.0.0.1:55870 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026589393,2022-05-28 16:23:31.777804852+02:00,2022-05-28 16:23:31.804394245+02:00,2022-05-28 16:23:31.777804852+02:00,2022-05-28 16:23:31.804394245+02:00,2022-05-28 16:23:31.777854443+02:00,2022-05-28 16:23:31.804354191+02:00,0 days 00:00:00.026589393,0 days 00:00:00.026499748,55870,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:23:31.770"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.101418972
8,TCP 127.0.0.1:55872 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.014806270,2022-05-28 16:23:33.865078211+02:00,2022-05-28 16:23:33.879884481+02:00,2022-05-28 16:23:33.865078211+02:00,2022-05-28 16:23:33.879884481+02:00,2022-05-28 16:23:33.865126848+02:00,2022-05-28 16:23:33.879823923+02:00,0 days 00:00:00.014806270,0 days 00:00:00.014697075,55872,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T14:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
9,TCP 127.0.0.1:55874 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.014617920,2022-05-28 16:23:33.886231899+02:00,2022-05-28 16:23:33.900849819+02:00,2022-05-28 16:23:33.886231899+02:00,2022-05-28 16:23:33.900849819+02:00,2022-05-28 16:23:33.886285067+02:00,2022-05-28 16:23:33.900801659+02:00,0 days 00:00:00.014617920,0 days 00:00:00.014516592,55874,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T14:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.021153688
