,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:34084 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.009137392,2022-05-28 02:23:09.386582136+02:00,2022-05-28 02:23:09.395719528+02:00,2022-05-28 02:23:09.386582136+02:00,2022-05-28 02:23:09.395719528+02:00,2022-05-28 02:23:09.386621714+02:00,2022-05-28 02:23:09.395692825+02:00,0 days 00:00:00.009137392,0 days 00:00:00.009071111,34084,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T00:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
1,TCP 127.0.0.1:34086 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.009321212,2022-05-28 02:23:09.407320023+02:00,2022-05-28 02:23:09.416641235+02:00,2022-05-28 02:23:09.407320023+02:00,2022-05-28 02:23:09.416641235+02:00,2022-05-28 02:23:09.407357931+02:00,2022-05-28 02:23:09.416615009+02:00,0 days 00:00:00.009321212,0 days 00:00:00.009257078,34086,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T00:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.020737887
2,TCP 127.0.0.1:34088 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042668819,2022-05-28 02:23:11.780303240+02:00,2022-05-28 02:23:11.822972059+02:00,2022-05-28 02:23:11.780303240+02:00,2022-05-28 02:23:11.822972059+02:00,2022-05-28 02:23:11.780375481+02:00,2022-05-28 02:23:11.822903395+02:00,0 days 00:00:00.042668819,0 days 00:00:00.042527914,34088,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T00:23:11.769"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
3,TCP 127.0.0.1:34090 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.043521166,2022-05-28 02:23:15.281639099+02:00,2022-05-28 02:23:15.325160265+02:00,2022-05-28 02:23:15.281639099+02:00,2022-05-28 02:23:15.325160265+02:00,2022-05-28 02:23:15.281711340+02:00,2022-05-28 02:23:15.325098038+02:00,0 days 00:00:00.043521166,0 days 00:00:00.043386698,34090,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T00:23:15.271"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501335859
4,TCP 127.0.0.1:34094 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030050992,2022-05-28 02:23:18.780088902+02:00,2022-05-28 02:23:18.810139894+02:00,2022-05-28 02:23:18.780088902+02:00,2022-05-28 02:23:18.810139894+02:00,2022-05-28 02:23:18.780143023+02:00,2022-05-28 02:23:18.810098648+02:00,0 days 00:00:00.030050992,0 days 00:00:00.029955625,34094,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T00:23:18.772"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.498449803
5,TCP 127.0.0.1:34096 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039999724,2022-05-28 02:23:21.687540531+02:00,2022-05-28 02:23:21.727540255+02:00,2022-05-28 02:23:21.687540531+02:00,2022-05-28 02:23:21.727540255+02:00,2022-05-28 02:23:21.687615871+02:00,2022-05-28 02:23:21.727497578+02:00,0 days 00:00:00.039999724,0 days 00:00:00.039881707,34096,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T00:23:21.677"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.907451629
6,TCP 127.0.0.1:34098 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042758227,2022-05-28 02:23:25.880285501+02:00,2022-05-28 02:23:25.923043728+02:00,2022-05-28 02:23:25.880285501+02:00,2022-05-28 02:23:25.923043728+02:00,2022-05-28 02:23:25.880357265+02:00,2022-05-28 02:23:25.922986031+02:00,0 days 00:00:00.042758227,0 days 00:00:00.042628766,34098,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T00:23:25.869"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.19274497
7,TCP 127.0.0.1:34102 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029390812,2022-05-28 02:23:30.385831356+02:00,2022-05-28 02:23:30.415222168+02:00,2022-05-28 02:23:30.385831356+02:00,2022-05-28 02:23:30.415222168+02:00,2022-05-28 02:23:30.385885+02:00,2022-05-28 02:23:30.415180922+02:00,0 days 00:00:00.029390812,0 days 00:00:00.029295922,34102,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T00:23:30.378"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.505545855
8,TCP 127.0.0.1:34104 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.035981894,2022-05-28 02:23:33.879276514+02:00,2022-05-28 02:23:33.915258408+02:00,2022-05-28 02:23:33.879276514+02:00,2022-05-28 02:23:33.915258408+02:00,2022-05-28 02:23:33.879341602+02:00,2022-05-28 02:23:33.915211916+02:00,0 days 00:00:00.035981894,0 days 00:00:00.035870314,34104,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T00:23:33.869"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.493445158
9,TCP 127.0.0.1:34106 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038832188,2022-05-28 02:23:37.381913185+02:00,2022-05-28 02:23:37.420745373+02:00,2022-05-28 02:23:37.381913185+02:00,2022-05-28 02:23:37.420745373+02:00,2022-05-28 02:23:37.381985188+02:00,2022-05-28 02:23:37.420705080+02:00,0 days 00:00:00.038832188,0 days 00:00:00.038719892,34106,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T00:23:37.371"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.502636671
