,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:56982 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038179159,2022-05-28 00:53:09.688887596+02:00,2022-05-28 00:53:09.727066755+02:00,2022-05-28 00:53:09.688887596+02:00,2022-05-28 00:53:09.727066755+02:00,2022-05-28 00:53:09.688960791+02:00,2022-05-28 00:53:09.727016449+02:00,0 days 00:00:00.038179159,0 days 00:00:00.038055658,56982,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:53:09.678"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:56984 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042414427,2022-05-28 00:53:12.782287121+02:00,2022-05-28 00:53:12.824701548+02:00,2022-05-28 00:53:12.782287121+02:00,2022-05-28 00:53:12.824701548+02:00,2022-05-28 00:53:12.782360315+02:00,2022-05-28 00:53:12.824641705+02:00,0 days 00:00:00.042414427,0 days 00:00:00.042281390,56984,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:53:12.771"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.093399525
2,TCP 127.0.0.1:56986 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.013517141,2022-05-28 00:53:14.327256918+02:00,2022-05-28 00:53:14.340774059+02:00,2022-05-28 00:53:14.327256918+02:00,2022-05-28 00:53:14.340774059+02:00,2022-05-28 00:53:14.327307224+02:00,2022-05-28 00:53:14.340733290+02:00,0 days 00:00:00.013517141,0 days 00:00:00.013426066,56986,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-27T22:53Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
3,TCP 127.0.0.1:56988 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.034314394,2022-05-28 00:53:15.684771061+02:00,2022-05-28 00:53:15.719085455+02:00,2022-05-28 00:53:15.684771061+02:00,2022-05-28 00:53:15.719085455+02:00,2022-05-28 00:53:15.684824228+02:00,2022-05-28 00:53:15.719044924+02:00,0 days 00:00:00.034314394,0 days 00:00:00.034220696,56988,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:53:15.677"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.90248394
4,TCP 127.0.0.1:56992 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.040809393,2022-05-28 00:53:18.780955791+02:00,2022-05-28 00:53:18.821765184+02:00,2022-05-28 00:53:18.780955791+02:00,2022-05-28 00:53:18.821765184+02:00,2022-05-28 00:53:18.781028509+02:00,2022-05-28 00:53:18.821724653+02:00,0 days 00:00:00.040809393,0 days 00:00:00.040696144,56992,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:53:18.769"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.09618473
5,TCP 127.0.0.1:56994 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.040708542,2022-05-28 00:53:21.688739300+02:00,2022-05-28 00:53:21.729447842+02:00,2022-05-28 00:53:21.688739300+02:00,2022-05-28 00:53:21.729447842+02:00,2022-05-28 00:53:21.688813448+02:00,2022-05-28 00:53:21.729410648+02:00,0 days 00:00:00.040708542,0 days 00:00:00.040597200,56994,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:53:21.678"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.907783509
6,TCP 127.0.0.1:56996 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042515040,2022-05-28 00:53:24.780127525+02:00,2022-05-28 00:53:24.822642565+02:00,2022-05-28 00:53:24.780127525+02:00,2022-05-28 00:53:24.822642565+02:00,2022-05-28 00:53:24.780203342+02:00,2022-05-28 00:53:24.822552681+02:00,0 days 00:00:00.042515040,0 days 00:00:00.042349339,56996,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:53:24.769"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.091388225
7,TCP 127.0.0.1:57000 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.033141852,2022-05-28 00:53:27.689500093+02:00,2022-05-28 00:53:27.722641945+02:00,2022-05-28 00:53:27.689500093+02:00,2022-05-28 00:53:27.722641945+02:00,2022-05-28 00:53:27.689556599+02:00,2022-05-28 00:53:27.722575188+02:00,0 days 00:00:00.033141852,0 days 00:00:00.033018589,57000,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:53:27.681"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.909372568
8,TCP 127.0.0.1:57002 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.035512924,2022-05-28 00:53:30.787111044+02:00,2022-05-28 00:53:30.822623968+02:00,2022-05-28 00:53:30.787111044+02:00,2022-05-28 00:53:30.822623968+02:00,2022-05-28 00:53:30.787177563+02:00,2022-05-28 00:53:30.822556734+02:00,0 days 00:00:00.035512924,0 days 00:00:00.035379171,57002,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:53:30.777"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.097610951
9,TCP 127.0.0.1:57004 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039475918,2022-05-28 00:53:33.685582876+02:00,2022-05-28 00:53:33.725058794+02:00,2022-05-28 00:53:33.685582876+02:00,2022-05-28 00:53:33.725058794+02:00,2022-05-28 00:53:33.685654879+02:00,2022-05-28 00:53:33.725017309+02:00,0 days 00:00:00.039475918,0 days 00:00:00.039362430,57004,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:53:33.675"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.898471832
