,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:39402 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041594744,2022-05-28 03:53:10.189015627+02:00,2022-05-28 03:53:10.230610371+02:00,2022-05-28 03:53:10.189015627+02:00,2022-05-28 03:53:10.230610371+02:00,2022-05-28 03:53:10.189087868+02:00,2022-05-28 03:53:10.230551720+02:00,0 days 00:00:00.041594744,0 days 00:00:00.041463852,39402,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:10.178"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:39406 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.019620656,2022-05-28 03:53:12.885670424+02:00,2022-05-28 03:53:12.905291080+02:00,2022-05-28 03:53:12.885670424+02:00,2022-05-28 03:53:12.905291080+02:00,2022-05-28 03:53:12.885708570+02:00,2022-05-28 03:53:12.905265331+02:00,0 days 00:00:00.019620656,0 days 00:00:00.019556761,39406,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:12.879"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.696654797
2,TCP 127.0.0.1:39408 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.043267250,2022-05-28 03:53:15.790630579+02:00,2022-05-28 03:53:15.833897829+02:00,2022-05-28 03:53:15.790630579+02:00,2022-05-28 03:53:15.833897829+02:00,2022-05-28 03:53:15.790703058+02:00,2022-05-28 03:53:15.833838224+02:00,0 days 00:00:00.043267250,0 days 00:00:00.043135166,39408,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:15.780"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.904960155
3,TCP 127.0.0.1:39410 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.046319961,2022-05-28 03:53:19.688359261+02:00,2022-05-28 03:53:19.734679222+02:00,2022-05-28 03:53:19.688359261+02:00,2022-05-28 03:53:19.734679222+02:00,2022-05-28 03:53:19.688432217+02:00,2022-05-28 03:53:19.734614372+02:00,0 days 00:00:00.046319961,0 days 00:00:00.046182155,39410,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:19.677"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.897728682
4,TCP 127.0.0.1:39412 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.044968844,2022-05-28 03:53:21.887622833+02:00,2022-05-28 03:53:21.932591677+02:00,2022-05-28 03:53:21.887622833+02:00,2022-05-28 03:53:21.932591677+02:00,2022-05-28 03:53:21.887694359+02:00,2022-05-28 03:53:21.932550192+02:00,0 days 00:00:00.044968844,0 days 00:00:00.044855833,39412,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:21.877"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.199263572
5,TCP 127.0.0.1:39416 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.046262026,2022-05-28 03:53:25.385330677+02:00,2022-05-28 03:53:25.431592703+02:00,2022-05-28 03:53:25.385330677+02:00,2022-05-28 03:53:25.431592703+02:00,2022-05-28 03:53:25.385402203+02:00,2022-05-28 03:53:25.431532383+02:00,0 days 00:00:00.046262026,0 days 00:00:00.046130180,39416,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:25.374"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.497707844
6,TCP 127.0.0.1:39418 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032574415,2022-05-28 03:53:30.279973507+02:00,2022-05-28 03:53:30.312547922+02:00,2022-05-28 03:53:30.279973507+02:00,2022-05-28 03:53:30.312547922+02:00,2022-05-28 03:53:30.280026913+02:00,2022-05-28 03:53:30.312511206+02:00,0 days 00:00:00.032574415,0 days 00:00:00.032484293,39418,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:30.272"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.89464283
7,TCP 127.0.0.1:39420 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029539347,2022-05-28 03:53:32.178153753+02:00,2022-05-28 03:53:32.207693100+02:00,2022-05-28 03:53:32.178153753+02:00,2022-05-28 03:53:32.207693100+02:00,2022-05-28 03:53:32.178208113+02:00,2022-05-28 03:53:32.207657337+02:00,0 days 00:00:00.029539347,0 days 00:00:00.029449224,39420,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:32.170"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.898180246
8,TCP 127.0.0.1:39424 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039703131,2022-05-28 03:53:34.886574268+02:00,2022-05-28 03:53:34.926277399+02:00,2022-05-28 03:53:34.886574268+02:00,2022-05-28 03:53:34.926277399+02:00,2022-05-28 03:53:34.886647224+02:00,2022-05-28 03:53:34.926218748+02:00,0 days 00:00:00.039703131,0 days 00:00:00.039571524,39424,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:34.876"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.708420515
9,TCP 127.0.0.1:39426 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042967558,2022-05-28 03:53:38.782236814+02:00,2022-05-28 03:53:38.825204372+02:00,2022-05-28 03:53:38.782236814+02:00,2022-05-28 03:53:38.825204372+02:00,2022-05-28 03:53:38.782313824+02:00,2022-05-28 03:53:38.825145006+02:00,0 days 00:00:00.042967558,0 days 00:00:00.042831182,39426,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:38.771"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.895662546
10,TCP 127.0.0.1:39428 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.020215511,2022-05-28 03:53:39.253320694+02:00,2022-05-28 03:53:39.273536205+02:00,2022-05-28 03:53:39.253320694+02:00,2022-05-28 03:53:39.273536205+02:00,2022-05-28 03:53:39.253392695+02:00,2022-05-28 03:53:39.273470879+02:00,0 days 00:00:00.020215511,0 days 00:00:00.020078184,39428,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T01:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",0.47108388
11,TCP 127.0.0.1:39432 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029585123,2022-05-28 03:53:44.276978493+02:00,2022-05-28 03:53:44.306563616+02:00,2022-05-28 03:53:44.276978493+02:00,2022-05-28 03:53:44.306563616+02:00,2022-05-28 03:53:44.277032137+02:00,2022-05-28 03:53:44.306522608+02:00,0 days 00:00:00.029585123,0 days 00:00:00.029490471,39432,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:44.269"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",5.023657799
12,TCP 127.0.0.1:39434 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.044342279,2022-05-28 03:53:48.182586670+02:00,2022-05-28 03:53:48.226928949+02:00,2022-05-28 03:53:48.182586670+02:00,2022-05-28 03:53:48.226928949+02:00,2022-05-28 03:53:48.182705879+02:00,2022-05-28 03:53:48.226871014+02:00,0 days 00:00:00.044342279,0 days 00:00:00.044165135,39434,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:48.172"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.905608177
13,TCP 127.0.0.1:39436 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039655447,2022-05-28 03:53:50.887125254+02:00,2022-05-28 03:53:50.926780701+02:00,2022-05-28 03:53:50.887125254+02:00,2022-05-28 03:53:50.926780701+02:00,2022-05-28 03:53:50.887197018+02:00,2022-05-28 03:53:50.926723242+02:00,0 days 00:00:00.039655447,0 days 00:00:00.039526224,39436,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T01:53:50.876"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.704538584
