,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:46224 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026537179,2022-05-27 13:53:12.882398129+02:00,2022-05-27 13:53:12.908935308+02:00,2022-05-27 13:53:12.882398129+02:00,2022-05-27 13:53:12.908935308+02:00,2022-05-27 13:53:12.882449150+02:00,2022-05-27 13:53:12.908898115+02:00,0 days 00:00:00.026537179,0 days 00:00:00.026448965,46224,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:12.875"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:46226 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041464328,2022-05-27 13:53:16.381735802+02:00,2022-05-27 13:53:16.423200130+02:00,2022-05-27 13:53:16.381735802+02:00,2022-05-27 13:53:16.423200130+02:00,2022-05-27 13:53:16.381807566+02:00,2022-05-27 13:53:16.423136950+02:00,0 days 00:00:00.041464328,0 days 00:00:00.041329384,46226,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:16.371"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.499337673
2,TCP 127.0.0.1:46228 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.047004223,2022-05-27 13:53:19.885292053+02:00,2022-05-27 13:53:19.932296276+02:00,2022-05-27 13:53:19.885292053+02:00,2022-05-27 13:53:19.932296276+02:00,2022-05-27 13:53:19.885365963+02:00,2022-05-27 13:53:19.932235003+02:00,0 days 00:00:00.047004223,0 days 00:00:00.046869040,46228,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:19.874"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503556251
3,TCP 127.0.0.1:46232 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029147625,2022-05-27 13:53:23.385622978+02:00,2022-05-27 13:53:23.414770603+02:00,2022-05-27 13:53:23.385622978+02:00,2022-05-27 13:53:23.414770603+02:00,2022-05-27 13:53:23.385676861+02:00,2022-05-27 13:53:23.414729357+02:00,0 days 00:00:00.029147625,0 days 00:00:00.029052496,46232,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:23.378"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.500330925
4,TCP 127.0.0.1:46234 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.025812864,2022-05-27 13:53:26.746360064+02:00,2022-05-27 13:53:26.772172928+02:00,2022-05-27 13:53:26.746360064+02:00,2022-05-27 13:53:26.772172928+02:00,2022-05-27 13:53:26.746435881+02:00,2022-05-27 13:53:26.772113562+02:00,0 days 00:00:00.025812864,0 days 00:00:00.025677681,46234,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-27T11:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
5,TCP 127.0.0.1:46236 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.020334005,2022-05-27 13:53:26.772046566+02:00,2022-05-27 13:53:26.792380571+02:00,2022-05-27 13:53:26.772046566+02:00,2022-05-27 13:53:26.792380571+02:00,2022-05-27 13:53:26.772110939+02:00,2022-05-27 13:53:26.792322397+02:00,0 days 00:00:00.020334005,0 days 00:00:00.020211458,46236,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-27T11:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.025686502
6,TCP 127.0.0.1:46238 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032848120,2022-05-27 13:53:26.898125887+02:00,2022-05-27 13:53:26.930974007+02:00,2022-05-27 13:53:26.898125887+02:00,2022-05-27 13:53:26.930974007+02:00,2022-05-27 13:53:26.898180008+02:00,2022-05-27 13:53:26.930922985+02:00,0 days 00:00:00.032848120,0 days 00:00:00.032742977,46238,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:26.890"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.512502909
7,TCP 127.0.0.1:46240 > 127.0.0.1:80,1066,1208,2274,0 days 00:00:00.025091887,2022-05-27 13:53:27.180179834+02:00,2022-05-27 13:53:27.205271721+02:00,2022-05-27 13:53:27.180179834+02:00,2022-05-27 13:53:27.205271721+02:00,2022-05-27 13:53:27.180252552+02:00,2022-05-27 13:53:27.205214977+02:00,0 days 00:00:00.025091887,0 days 00:00:00.024962425,46240,4.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""12"", ""lastannounced"": ""2022-05-23T16:46:03Z"", ""lastseen"": ""2022-05-27T11:53Z"", ""manufacturername"": ""eWeLink"", ""modelid"": ""MS01"", ""name"": ""Presence 12"", ""swversion"": ""20211103"", ""type"": ""ZHAPresence"", ""uniqueid"": ""00:12:4b:00:25:1c:6c:e7-01-0500""}, ""e"": ""changed"", ""id"": ""12"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:12:4b:00:25:1c:6c:e7-01-0500""}}",
8,TCP 127.0.0.1:46242 > 127.0.0.1:80,913,1208,2121,0 days 00:00:00.024960041,2022-05-27 13:53:27.202092409+02:00,2022-05-27 13:53:27.227052450+02:00,2022-05-27 13:53:27.202092409+02:00,2022-05-27 13:53:27.227052450+02:00,2022-05-27 13:53:27.202163935+02:00,2022-05-27 13:53:27.227006674+02:00,0 days 00:00:00.024960041,0 days 00:00:00.024842739,46242,4.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""12"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:27.169"", ""lowbattery"": false, ""presence"": true, ""tampered"": false}, ""t"": ""event"", ""uniqueid"": ""00:12:4b:00:25:1c:6c:e7-01-0500""}}",0.021912575
9,TCP 127.0.0.1:46244 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.043187618,2022-05-27 13:53:30.384710312+02:00,2022-05-27 13:53:30.427897930+02:00,2022-05-27 13:53:30.384710312+02:00,2022-05-27 13:53:30.427897930+02:00,2022-05-27 13:53:30.384783268+02:00,2022-05-27 13:53:30.427839756+02:00,0 days 00:00:00.043187618,0 days 00:00:00.043056488,46244,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:30.374"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.486584425
10,TCP 127.0.0.1:46248 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041924715,2022-05-27 13:53:33.888875246+02:00,2022-05-27 13:53:33.930799961+02:00,2022-05-27 13:53:33.888875246+02:00,2022-05-27 13:53:33.930799961+02:00,2022-05-27 13:53:33.888946295+02:00,2022-05-27 13:53:33.930739641+02:00,0 days 00:00:00.041924715,0 days 00:00:00.041793346,46248,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:33.877"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.504164934
11,TCP 127.0.0.1:46250 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029059171,2022-05-27 13:53:37.391655207+02:00,2022-05-27 13:53:37.420714378+02:00,2022-05-27 13:53:37.391655207+02:00,2022-05-27 13:53:37.420714378+02:00,2022-05-27 13:53:37.391710043+02:00,2022-05-27 13:53:37.420671940+02:00,0 days 00:00:00.029059171,0 days 00:00:00.028961897,46250,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:37.384"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.502779961
12,TCP 127.0.0.1:46252 > 127.0.0.1:80,874,1208,2082,0 days 00:00:00.072116136,2022-05-27 13:53:37.820324898+02:00,2022-05-27 13:53:37.892441034+02:00,2022-05-27 13:53:37.820324898+02:00,2022-05-27 13:53:37.892441034+02:00,2022-05-27 13:53:37.820374489+02:00,2022-05-27 13:53:37.892398357+02:00,0 days 00:00:00.072116136,0 days 00:00:00.072023868,46252,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""4"", ""r"": ""sensors"", ""state"": {""consumption"": 314, ""lastupdated"": ""2022-05-27T11:53:37.813""}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0702""}}",0.428669691
13,TCP 127.0.0.1:46260 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.045315742,2022-05-27 13:53:40.880209446+02:00,2022-05-27 13:53:40.925525188+02:00,2022-05-27 13:53:40.880209446+02:00,2022-05-27 13:53:40.925525188+02:00,2022-05-27 13:53:40.880282402+02:00,2022-05-27 13:53:40.925460815+02:00,0 days 00:00:00.045315742,0 days 00:00:00.045178413,46260,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:40.869"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.059884548
14,TCP 127.0.0.1:46264 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039929867,2022-05-27 13:53:45.397683859+02:00,2022-05-27 13:53:45.437613726+02:00,2022-05-27 13:53:45.397683859+02:00,2022-05-27 13:53:45.437613726+02:00,2022-05-27 13:53:45.397765875+02:00,2022-05-27 13:53:45.437560558+02:00,0 days 00:00:00.039929867,0 days 00:00:00.039794683,46264,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:45.386"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.517474413
15,TCP 127.0.0.1:46266 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.023686885,2022-05-27 13:53:48.587048531+02:00,2022-05-27 13:53:48.610735416+02:00,2022-05-27 13:53:48.587048531+02:00,2022-05-27 13:53:48.610735416+02:00,2022-05-27 13:53:48.587128639+02:00,2022-05-27 13:53:48.610669613+02:00,0 days 00:00:00.023686885,0 days 00:00:00.023540974,46266,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-27T11:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",3.189364672
16,TCP 127.0.0.1:46268 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029488087,2022-05-27 13:53:49.884063959+02:00,2022-05-27 13:53:49.913552046+02:00,2022-05-27 13:53:49.884063959+02:00,2022-05-27 13:53:49.913552046+02:00,2022-05-27 13:53:49.884120941+02:00,2022-05-27 13:53:49.913507700+02:00,0 days 00:00:00.029488087,0 days 00:00:00.029386759,46268,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T11:53:49.876"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.297015428
