,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:55212 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027163744,2022-05-28 00:23:09.885007620+02:00,2022-05-28 00:23:09.912171364+02:00,2022-05-28 00:23:09.885007620+02:00,2022-05-28 00:23:09.912171364+02:00,2022-05-28 00:23:09.885061264+02:00,2022-05-28 00:23:09.912133694+02:00,0 days 00:00:00.027163744,0 days 00:00:00.027072430,55212,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:23:09.877"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:55216 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039943934,2022-05-28 00:23:12.787563562+02:00,2022-05-28 00:23:12.827507496+02:00,2022-05-28 00:23:12.787563562+02:00,2022-05-28 00:23:12.827507496+02:00,2022-05-28 00:23:12.787636280+02:00,2022-05-28 00:23:12.827448368+02:00,0 days 00:00:00.039943934,0 days 00:00:00.039812088,55216,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:23:12.776"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.902555942
2,TCP 127.0.0.1:55218 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.040003538,2022-05-28 00:23:16.685071945+02:00,2022-05-28 00:23:16.725075483+02:00,2022-05-28 00:23:16.685071945+02:00,2022-05-28 00:23:16.725075483+02:00,2022-05-28 00:23:16.685145140+02:00,2022-05-28 00:23:16.725016356+02:00,0 days 00:00:00.040003538,0 days 00:00:00.039871216,55218,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:23:16.674"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.897508383
3,TCP 127.0.0.1:55220 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041675567,2022-05-28 00:23:18.890359402+02:00,2022-05-28 00:23:18.932034969+02:00,2022-05-28 00:23:18.890359402+02:00,2022-05-28 00:23:18.932034969+02:00,2022-05-28 00:23:18.890433788+02:00,2022-05-28 00:23:18.931976795+02:00,0 days 00:00:00.041675567,0 days 00:00:00.041543007,55220,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:23:18.879"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.205287457
4,TCP 127.0.0.1:55224 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029118062,2022-05-28 00:23:22.386871099+02:00,2022-05-28 00:23:22.415989161+02:00,2022-05-28 00:23:22.386871099+02:00,2022-05-28 00:23:22.415989161+02:00,2022-05-28 00:23:22.386926889+02:00,2022-05-28 00:23:22.415949106+02:00,0 days 00:00:00.029118062,0 days 00:00:00.029022217,55224,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:23:22.379"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.496511697
5,TCP 127.0.0.1:55226 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.043342352,2022-05-28 00:23:25.284273863+02:00,2022-05-28 00:23:25.327616215+02:00,2022-05-28 00:23:25.284273863+02:00,2022-05-28 00:23:25.327616215+02:00,2022-05-28 00:23:25.284346342+02:00,2022-05-28 00:23:25.327558041+02:00,0 days 00:00:00.043342352,0 days 00:00:00.043211699,55226,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:23:25.273"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.897402764
6,TCP 127.0.0.1:55228 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.025553942,2022-05-28 00:23:26.203594923+02:00,2022-05-28 00:23:26.229148865+02:00,2022-05-28 00:23:26.203594923+02:00,2022-05-28 00:23:26.229148865+02:00,2022-05-28 00:23:26.203670263+02:00,2022-05-28 00:23:26.229091167+02:00,0 days 00:00:00.025553942,0 days 00:00:00.025420904,55228,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-27T22:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
7,TCP 127.0.0.1:55230 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.023326158,2022-05-28 00:23:26.226054192+02:00,2022-05-28 00:23:26.249380350+02:00,2022-05-28 00:23:26.226054192+02:00,2022-05-28 00:23:26.249380350+02:00,2022-05-28 00:23:26.226131678+02:00,2022-05-28 00:23:26.249321938+02:00,0 days 00:00:00.023326158,0 days 00:00:00.023190260,55230,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-27T22:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.022459269
8,TCP 127.0.0.1:55232 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.036674977,2022-05-28 00:23:29.188003778+02:00,2022-05-28 00:23:29.224678755+02:00,2022-05-28 00:23:29.188003778+02:00,2022-05-28 00:23:29.224678755+02:00,2022-05-28 00:23:29.188076019+02:00,2022-05-28 00:23:29.224627733+02:00,0 days 00:00:00.036674977,0 days 00:00:00.036551714,55232,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:23:29.177"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.903729915
9,TCP 127.0.0.1:55236 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039718151,2022-05-28 00:23:31.885527372+02:00,2022-05-28 00:23:31.925245523+02:00,2022-05-28 00:23:31.885527372+02:00,2022-05-28 00:23:31.925245523+02:00,2022-05-28 00:23:31.885599852+02:00,2022-05-28 00:23:31.925187111+02:00,0 days 00:00:00.039718151,0 days 00:00:00.039587259,55236,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T22:23:31.874"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.697523594
