,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:47974 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032706737,2022-05-27 14:23:09.185407639+02:00,2022-05-27 14:23:09.218114376+02:00,2022-05-27 14:23:09.185407639+02:00,2022-05-27 14:23:09.218114376+02:00,2022-05-27 14:23:09.185467005+02:00,2022-05-27 14:23:09.218058348+02:00,0 days 00:00:00.032706737,0 days 00:00:00.032591343,47974,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:23:09.177"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:47976 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.019977570,2022-05-27 14:23:11.150121927+02:00,2022-05-27 14:23:11.170099497+02:00,2022-05-27 14:23:11.150121927+02:00,2022-05-27 14:23:11.170099497+02:00,2022-05-27 14:23:11.150194645+02:00,2022-05-27 14:23:11.170034170+02:00,0 days 00:00:00.019977570,0 days 00:00:00.019839525,47976,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-27T12:23Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",1.964714288
2,TCP 127.0.0.1:47978 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041851281,2022-05-27 14:23:12.482508183+02:00,2022-05-27 14:23:12.524359464+02:00,2022-05-27 14:23:12.482508183+02:00,2022-05-27 14:23:12.524359464+02:00,2022-05-27 14:23:12.482581377+02:00,2022-05-27 14:23:12.524322987+02:00,0 days 00:00:00.041851281,0 days 00:00:00.041741610,47978,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:23:12.472"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.332386256
3,TCP 127.0.0.1:47980 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032867670,2022-05-27 14:23:15.884120703+02:00,2022-05-27 14:23:15.916988373+02:00,2022-05-27 14:23:15.884120703+02:00,2022-05-27 14:23:15.916988373+02:00,2022-05-27 14:23:15.884173632+02:00,2022-05-27 14:23:15.916948795+02:00,0 days 00:00:00.032867670,0 days 00:00:00.032775163,47980,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:23:15.876"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.40161252
4,TCP 127.0.0.1:47982 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028561592,2022-05-27 14:23:19.376954556+02:00,2022-05-27 14:23:19.405516148+02:00,2022-05-27 14:23:19.376954556+02:00,2022-05-27 14:23:19.405516148+02:00,2022-05-27 14:23:19.377003670+02:00,2022-05-27 14:23:19.405473471+02:00,0 days 00:00:00.028561592,0 days 00:00:00.028469801,47982,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:23:19.369"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.492833853
5,TCP 127.0.0.1:47986 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037637472,2022-05-27 14:23:22.884161234+02:00,2022-05-27 14:23:22.921798706+02:00,2022-05-27 14:23:22.884161234+02:00,2022-05-27 14:23:22.921798706+02:00,2022-05-27 14:23:22.884231806+02:00,2022-05-27 14:23:22.921745777+02:00,0 days 00:00:00.037637472,0 days 00:00:00.037513971,47986,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:23:22.873"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.507206678
6,TCP 127.0.0.1:47988 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037035227,2022-05-27 14:23:26.388675928+02:00,2022-05-27 14:23:26.425711155+02:00,2022-05-27 14:23:26.388675928+02:00,2022-05-27 14:23:26.425711155+02:00,2022-05-27 14:23:26.388747692+02:00,2022-05-27 14:23:26.425668478+02:00,0 days 00:00:00.037035227,0 days 00:00:00.036920786,47988,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:23:26.378"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.504514694
7,TCP 127.0.0.1:47992 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.020661116,2022-05-27 14:23:29.893873930+02:00,2022-05-27 14:23:29.914535046+02:00,2022-05-27 14:23:29.893873930+02:00,2022-05-27 14:23:29.914535046+02:00,2022-05-27 14:23:29.893912077+02:00,2022-05-27 14:23:29.914509058+02:00,0 days 00:00:00.020661116,0 days 00:00:00.020596981,47992,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:23:29.888"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.505198002
8,TCP 127.0.0.1:47994 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.009040594,2022-05-27 14:23:30.327121019+02:00,2022-05-27 14:23:30.336161613+02:00,2022-05-27 14:23:30.327121019+02:00,2022-05-27 14:23:30.336161613+02:00,2022-05-27 14:23:30.327159405+02:00,2022-05-27 14:23:30.336135149+02:00,0 days 00:00:00.009040594,0 days 00:00:00.008975744,47994,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-27T12:23Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
9,TCP 127.0.0.1:47996 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042478799,2022-05-27 14:23:33.383077145+02:00,2022-05-27 14:23:33.425555944+02:00,2022-05-27 14:23:33.383077145+02:00,2022-05-27 14:23:33.425555944+02:00,2022-05-27 14:23:33.383147240+02:00,2022-05-27 14:23:33.425496340+02:00,0 days 00:00:00.042478799,0 days 00:00:00.042349100,47996,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:23:33.372"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.489203215
