,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:53700 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.040139436,2022-05-28 07:53:10.388413668+02:00,2022-05-28 07:53:10.428553104+02:00,2022-05-28 07:53:10.388413668+02:00,2022-05-28 07:53:10.428553104+02:00,2022-05-28 07:53:10.388486862+02:00,2022-05-28 07:53:10.428494215+02:00,0 days 00:00:00.040139436,0 days 00:00:00.040007353,53700,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T05:53:10.377"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:53704 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042485952,2022-05-28 07:53:13.901870251+02:00,2022-05-28 07:53:13.944356203+02:00,2022-05-28 07:53:13.901870251+02:00,2022-05-28 07:53:13.944356203+02:00,2022-05-28 07:53:13.901942968+02:00,2022-05-28 07:53:13.944292545+02:00,0 days 00:00:00.042485952,0 days 00:00:00.042349577,53704,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T05:53:13.891"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.513456583
2,TCP 127.0.0.1:53706 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029085159,2022-05-28 07:53:17.385557652+02:00,2022-05-28 07:53:17.414642811+02:00,2022-05-28 07:53:17.385557652+02:00,2022-05-28 07:53:17.414642811+02:00,2022-05-28 07:53:17.385611057+02:00,2022-05-28 07:53:17.414601564+02:00,0 days 00:00:00.029085159,0 days 00:00:00.028990507,53706,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T05:53:17.377"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.483687401
3,TCP 127.0.0.1:53708 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037794113,2022-05-28 07:53:20.887052536+02:00,2022-05-28 07:53:20.924846649+02:00,2022-05-28 07:53:20.887052536+02:00,2022-05-28 07:53:20.924846649+02:00,2022-05-28 07:53:20.887125015+02:00,2022-05-28 07:53:20.924795389+02:00,0 days 00:00:00.037794113,0 days 00:00:00.037670374,53708,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T05:53:20.876"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501494884
4,TCP 127.0.0.1:53712 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038281203,2022-05-28 07:53:24.398766994+02:00,2022-05-28 07:53:24.437048197+02:00,2022-05-28 07:53:24.398766994+02:00,2022-05-28 07:53:24.437048197+02:00,2022-05-28 07:53:24.398841381+02:00,2022-05-28 07:53:24.436993837+02:00,0 days 00:00:00.038281203,0 days 00:00:00.038152456,53712,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T05:53:24.388"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.511714458
5,TCP 127.0.0.1:53714 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.023699760,2022-05-28 07:53:25.697873831+02:00,2022-05-28 07:53:25.721573591+02:00,2022-05-28 07:53:25.697873831+02:00,2022-05-28 07:53:25.721573591+02:00,2022-05-28 07:53:25.697946310+02:00,2022-05-28 07:53:25.721524954+02:00,0 days 00:00:00.023699760,0 days 00:00:00.023578644,53714,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T05:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
6,TCP 127.0.0.1:53716 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.017570973,2022-05-28 07:53:25.721425056+02:00,2022-05-28 07:53:25.738996029+02:00,2022-05-28 07:53:25.721425056+02:00,2022-05-28 07:53:25.738996029+02:00,2022-05-28 07:53:25.721487045+02:00,2022-05-28 07:53:25.738945484+02:00,0 days 00:00:00.017570973,0 days 00:00:00.017458439,53716,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T05:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.023551225
7,TCP 127.0.0.1:53718 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.040376663,2022-05-28 07:53:27.884047508+02:00,2022-05-28 07:53:27.924424171+02:00,2022-05-28 07:53:27.884047508+02:00,2022-05-28 07:53:27.924424171+02:00,2022-05-28 07:53:27.884119272+02:00,2022-05-28 07:53:27.924383640+02:00,0 days 00:00:00.040376663,0 days 00:00:00.040264368,53718,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T05:53:27.873"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.485280514
8,TCP 127.0.0.1:53720 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026629687,2022-05-28 07:53:31.379981756+02:00,2022-05-28 07:53:31.406611443+02:00,2022-05-28 07:53:31.379981756+02:00,2022-05-28 07:53:31.406611443+02:00,2022-05-28 07:53:31.380031586+02:00,2022-05-28 07:53:31.406574488+02:00,0 days 00:00:00.026629687,0 days 00:00:00.026542902,53720,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T05:53:31.372"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.495934248
9,TCP 127.0.0.1:53724 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038687468,2022-05-28 07:53:34.900455713+02:00,2022-05-28 07:53:34.939143181+02:00,2022-05-28 07:53:34.900455713+02:00,2022-05-28 07:53:34.939143181+02:00,2022-05-28 07:53:34.900528431+02:00,2022-05-28 07:53:34.939089775+02:00,0 days 00:00:00.038687468,0 days 00:00:00.038561344,53724,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T05:53:34.889"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.520473957
