,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:57640 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.009655476,2022-05-28 16:53:09.485378265+02:00,2022-05-28 16:53:09.495033741+02:00,2022-05-28 16:53:09.485378265+02:00,2022-05-28 16:53:09.495033741+02:00,2022-05-28 16:53:09.485418081+02:00,2022-05-28 16:53:09.495006084+02:00,0 days 00:00:00.009655476,0 days 00:00:00.009588003,57640,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T14:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",
1,TCP 127.0.0.1:57642 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026037932,2022-05-28 16:53:11.381830692+02:00,2022-05-28 16:53:11.407868624+02:00,2022-05-28 16:53:11.381830692+02:00,2022-05-28 16:53:11.407868624+02:00,2022-05-28 16:53:11.381880760+02:00,2022-05-28 16:53:11.407833338+02:00,0 days 00:00:00.026037932,0 days 00:00:00.025952578,57642,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:53:11.374"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.896452427
2,TCP 127.0.0.1:57646 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026589871,2022-05-28 16:53:14.877181768+02:00,2022-05-28 16:53:14.903771639+02:00,2022-05-28 16:53:14.877181768+02:00,2022-05-28 16:53:14.903771639+02:00,2022-05-28 16:53:14.877232790+02:00,2022-05-28 16:53:14.903733015+02:00,0 days 00:00:00.026589871,0 days 00:00:00.026500225,57646,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:53:14.869"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.495351076
3,TCP 127.0.0.1:57648 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.025995493,2022-05-28 16:53:19.383606911+02:00,2022-05-28 16:53:19.409602404+02:00,2022-05-28 16:53:19.383606911+02:00,2022-05-28 16:53:19.409602404+02:00,2022-05-28 16:53:19.383659124+02:00,2022-05-28 16:53:19.409565449+02:00,0 days 00:00:00.025995493,0 days 00:00:00.025906325,57648,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:53:19.376"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.506425143
4,TCP 127.0.0.1:57650 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030571938,2022-05-28 16:53:22.279416561+02:00,2022-05-28 16:53:22.309988499+02:00,2022-05-28 16:53:22.279416561+02:00,2022-05-28 16:53:22.309988499+02:00,2022-05-28 16:53:22.279470921+02:00,2022-05-28 16:53:22.309933186+02:00,0 days 00:00:00.030571938,0 days 00:00:00.030462265,57650,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:53:22.270"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.89580965
5,TCP 127.0.0.1:57654 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.023901463,2022-05-28 16:53:26.780882120+02:00,2022-05-28 16:53:26.804783583+02:00,2022-05-28 16:53:26.780882120+02:00,2022-05-28 16:53:26.804783583+02:00,2022-05-28 16:53:26.780936480+02:00,2022-05-28 16:53:26.804755449+02:00,0 days 00:00:00.023901463,0 days 00:00:00.023818969,57654,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:53:26.773"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.501465559
6,TCP 127.0.0.1:57656 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026470661,2022-05-28 16:53:30.284232855+02:00,2022-05-28 16:53:30.310703516+02:00,2022-05-28 16:53:30.284232855+02:00,2022-05-28 16:53:30.310703516+02:00,2022-05-28 16:53:30.284282684+02:00,2022-05-28 16:53:30.310666561+02:00,0 days 00:00:00.026470661,0 days 00:00:00.026383877,57656,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:53:30.276"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503350735
7,TCP 127.0.0.1:57660 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029003382,2022-05-28 16:53:33.795792818+02:00,2022-05-28 16:53:33.824796200+02:00,2022-05-28 16:53:33.795792818+02:00,2022-05-28 16:53:33.824796200+02:00,2022-05-28 16:53:33.795845270+02:00,2022-05-28 16:53:33.824754715+02:00,0 days 00:00:00.029003382,0 days 00:00:00.028909445,57660,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:53:33.787"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.511559963
8,TCP 127.0.0.1:57662 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029129982,2022-05-28 16:53:37.279834986+02:00,2022-05-28 16:53:37.308964968+02:00,2022-05-28 16:53:37.279834986+02:00,2022-05-28 16:53:37.308964968+02:00,2022-05-28 16:53:37.279888391+02:00,2022-05-28 16:53:37.308924913+02:00,0 days 00:00:00.029129982,0 days 00:00:00.029036522,57662,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:53:37.271"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.484042168
9,TCP 127.0.0.1:57664 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027191400,2022-05-28 16:53:40.780686617+02:00,2022-05-28 16:53:40.807878017+02:00,2022-05-28 16:53:40.780686617+02:00,2022-05-28 16:53:40.807878017+02:00,2022-05-28 16:53:40.780740499+02:00,2022-05-28 16:53:40.807840586+02:00,0 days 00:00:00.027191400,0 days 00:00:00.027100087,57664,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T14:53:40.772"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.500851631
