,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:59048 > 127.0.0.1:80,874,1208,2082,0 days 00:00:00.072163105,2022-05-28 09:23:10.986924887+02:00,2022-05-28 09:23:11.059087992+02:00,2022-05-28 09:23:10.986924887+02:00,2022-05-28 09:23:11.059087992+02:00,2022-05-28 09:23:10.986973524+02:00,2022-05-28 09:23:11.059042692+02:00,0 days 00:00:00.072163105,0 days 00:00:00.072069168,59048,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""4"", ""r"": ""sensors"", ""state"": {""consumption"": 375, ""lastupdated"": ""2022-05-28T07:23:10.979""}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0702""}}",
1,TCP 127.0.0.1:59056 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027369022,2022-05-28 09:23:11.778450966+02:00,2022-05-28 09:23:11.805819988+02:00,2022-05-28 09:23:11.778450966+02:00,2022-05-28 09:23:11.805819988+02:00,2022-05-28 09:23:11.778503895+02:00,2022-05-28 09:23:11.805771828+02:00,0 days 00:00:00.027369022,0 days 00:00:00.027267933,59056,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:23:11.771"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",0.791526079
2,TCP 127.0.0.1:59058 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.013020753,2022-05-28 09:23:15.082770348+02:00,2022-05-28 09:23:15.095791101+02:00,2022-05-28 09:23:15.082770348+02:00,2022-05-28 09:23:15.095791101+02:00,2022-05-28 09:23:15.082818031+02:00,2022-05-28 09:23:15.095752001+02:00,0 days 00:00:00.013020753,0 days 00:00:00.012933970,59058,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T07:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
3,TCP 127.0.0.1:59060 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.013641834,2022-05-28 09:23:15.103840590+02:00,2022-05-28 09:23:15.117482424+02:00,2022-05-28 09:23:15.103840590+02:00,2022-05-28 09:23:15.117482424+02:00,2022-05-28 09:23:15.103892565+02:00,2022-05-28 09:23:15.117430210+02:00,0 days 00:00:00.013641834,0 days 00:00:00.013537645,59060,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T07:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.021070242
4,TCP 127.0.0.1:59062 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026427746,2022-05-28 09:23:16.296468019+02:00,2022-05-28 09:23:16.322895765+02:00,2022-05-28 09:23:16.296468019+02:00,2022-05-28 09:23:16.322895765+02:00,2022-05-28 09:23:16.296518087+02:00,2022-05-28 09:23:16.322853327+02:00,0 days 00:00:00.026427746,0 days 00:00:00.026335240,59062,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:23:16.288"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.518017053
5,TCP 127.0.0.1:59066 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026802302,2022-05-28 09:23:19.785833597+02:00,2022-05-28 09:23:19.812635899+02:00,2022-05-28 09:23:19.785833597+02:00,2022-05-28 09:23:19.812635899+02:00,2022-05-28 09:23:19.785884619+02:00,2022-05-28 09:23:19.812576532+02:00,0 days 00:00:00.026802302,0 days 00:00:00.026691913,59066,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:23:19.778"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.489365578
6,TCP 127.0.0.1:59068 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.025759935,2022-05-28 09:23:23.284738541+02:00,2022-05-28 09:23:23.310498476+02:00,2022-05-28 09:23:23.284738541+02:00,2022-05-28 09:23:23.310498476+02:00,2022-05-28 09:23:23.284788847+02:00,2022-05-28 09:23:23.310459375+02:00,0 days 00:00:00.025759935,0 days 00:00:00.025670528,59068,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:23:23.277"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.498904944
7,TCP 127.0.0.1:59070 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030956745,2022-05-28 09:23:26.788209438+02:00,2022-05-28 09:23:26.819166183+02:00,2022-05-28 09:23:26.788209438+02:00,2022-05-28 09:23:26.819166183+02:00,2022-05-28 09:23:26.788259506+02:00,2022-05-28 09:23:26.819126129+02:00,0 days 00:00:00.030956745,0 days 00:00:00.030866623,59070,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:23:26.780"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503470897
8,TCP 127.0.0.1:59074 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029376506,2022-05-28 09:23:30.281752110+02:00,2022-05-28 09:23:30.311128616+02:00,2022-05-28 09:23:30.281752110+02:00,2022-05-28 09:23:30.311128616+02:00,2022-05-28 09:23:30.281805277+02:00,2022-05-28 09:23:30.311079979+02:00,0 days 00:00:00.029376506,0 days 00:00:00.029274702,59074,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:23:30.274"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.493542672
9,TCP 127.0.0.1:59076 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026916027,2022-05-28 09:23:33.786581755+02:00,2022-05-28 09:23:33.813497782+02:00,2022-05-28 09:23:33.786581755+02:00,2022-05-28 09:23:33.813497782+02:00,2022-05-28 09:23:33.786629677+02:00,2022-05-28 09:23:33.813458204+02:00,0 days 00:00:00.026916027,0 days 00:00:00.026828527,59076,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:23:33.778"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.504829645
10,TCP 127.0.0.1:59078 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027048111,2022-05-28 09:23:37.285778284+02:00,2022-05-28 09:23:37.312826395+02:00,2022-05-28 09:23:37.285778284+02:00,2022-05-28 09:23:37.312826395+02:00,2022-05-28 09:23:37.285830736+02:00,2022-05-28 09:23:37.312777042+02:00,0 days 00:00:00.027048111,0 days 00:00:00.026946306,59078,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:23:37.278"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.499196529
11,TCP 127.0.0.1:59082 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027477026,2022-05-28 09:23:40.180332899+02:00,2022-05-28 09:23:40.207809925+02:00,2022-05-28 09:23:40.180332899+02:00,2022-05-28 09:23:40.207809925+02:00,2022-05-28 09:23:40.180386305+02:00,2022-05-28 09:23:40.207770109+02:00,0 days 00:00:00.027477026,0 days 00:00:00.027383804,59082,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:23:40.172"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.894554615
12,TCP 127.0.0.1:59084 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.014118194,2022-05-28 09:23:43.564693213+02:00,2022-05-28 09:23:43.578811407+02:00,2022-05-28 09:23:43.564693213+02:00,2022-05-28 09:23:43.578811407+02:00,2022-05-28 09:23:43.564742327+02:00,2022-05-28 09:23:43.578757048+02:00,0 days 00:00:00.014118194,0 days 00:00:00.014014721,59084,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T07:23Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",3.384360314
