,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:56662 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.043756247,2022-05-27 16:53:09.886385202+02:00,2022-05-27 16:53:09.930141449+02:00,2022-05-27 16:53:09.886385202+02:00,2022-05-27 16:53:09.930141449+02:00,2022-05-27 16:53:09.886458397+02:00,2022-05-27 16:53:09.930083752+02:00,0 days 00:00:00.043756247,0 days 00:00:00.043625355,56662,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:09.875"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:56664 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037034750,2022-05-27 16:53:13.381196737+02:00,2022-05-27 16:53:13.418231487+02:00,2022-05-27 16:53:13.381196737+02:00,2022-05-27 16:53:13.418231487+02:00,2022-05-27 16:53:13.381260157+02:00,2022-05-27 16:53:13.418180943+02:00,0 days 00:00:00.037034750,0 days 00:00:00.036920786,56664,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:13.371"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.494811535
2,TCP 127.0.0.1:56666 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037170887,2022-05-27 16:53:16.882385731+02:00,2022-05-27 16:53:16.919556618+02:00,2022-05-27 16:53:16.882385731+02:00,2022-05-27 16:53:16.919556618+02:00,2022-05-27 16:53:16.882458687+02:00,2022-05-27 16:53:16.919503689+02:00,0 days 00:00:00.037170887,0 days 00:00:00.037045002,56666,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:16.871"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501188994
3,TCP 127.0.0.1:56670 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037432909,2022-05-27 16:53:20.388047457+02:00,2022-05-27 16:53:20.425480366+02:00,2022-05-27 16:53:20.388047457+02:00,2022-05-27 16:53:20.425480366+02:00,2022-05-27 16:53:20.388120174+02:00,2022-05-27 16:53:20.425426960+02:00,0 days 00:00:00.037432909,0 days 00:00:00.037306786,56670,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:20.377"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.505661726
4,TCP 127.0.0.1:56672 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.036118031,2022-05-27 16:53:23.882401466+02:00,2022-05-27 16:53:23.918519497+02:00,2022-05-27 16:53:23.882401466+02:00,2022-05-27 16:53:23.918519497+02:00,2022-05-27 16:53:23.882475376+02:00,2022-05-27 16:53:23.918478489+02:00,0 days 00:00:00.036118031,0 days 00:00:00.036003113,56672,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:23.871"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.494354009
5,TCP 127.0.0.1:56674 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027157068,2022-05-27 16:53:27.381371975+02:00,2022-05-27 16:53:27.408529043+02:00,2022-05-27 16:53:27.381371975+02:00,2022-05-27 16:53:27.408529043+02:00,2022-05-27 16:53:27.381422281+02:00,2022-05-27 16:53:27.408492565+02:00,0 days 00:00:00.027157068,0 days 00:00:00.027070284,56674,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:27.374"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.498970509
6,TCP 127.0.0.1:56676 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.012545348,2022-05-27 16:53:28.748187780+02:00,2022-05-27 16:53:28.760733128+02:00,2022-05-27 16:53:28.748187780+02:00,2022-05-27 16:53:28.760733128+02:00,2022-05-27 16:53:28.748235941+02:00,2022-05-27 16:53:28.760697126+02:00,0 days 00:00:00.012545348,0 days 00:00:00.012461185,56676,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-27T14:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
7,TCP 127.0.0.1:56678 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.022529841,2022-05-27 16:53:28.769276142+02:00,2022-05-27 16:53:28.791805983+02:00,2022-05-27 16:53:28.769276142+02:00,2022-05-27 16:53:28.791805983+02:00,2022-05-27 16:53:28.769325495+02:00,2022-05-27 16:53:28.791772604+02:00,0 days 00:00:00.022529841,0 days 00:00:00.022447109,56678,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-27T14:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.021088362
8,TCP 127.0.0.1:56682 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039500237,2022-05-27 16:53:30.293583393+02:00,2022-05-27 16:53:30.333083630+02:00,2022-05-27 16:53:30.293583393+02:00,2022-05-27 16:53:30.333083630+02:00,2022-05-27 16:53:30.293655872+02:00,2022-05-27 16:53:30.333042622+02:00,0 days 00:00:00.039500237,0 days 00:00:00.039386750,56682,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:30.283"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.912211418
9,TCP 127.0.0.1:56684 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.008981466,2022-05-27 16:53:31.974651337+02:00,2022-05-27 16:53:31.983632803+02:00,2022-05-27 16:53:31.974651337+02:00,2022-05-27 16:53:31.983632803+02:00,2022-05-27 16:53:31.974690437+02:00,2022-05-27 16:53:31.983605862+02:00,0 days 00:00:00.008981466,0 days 00:00:00.008915425,56684,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-27T14:53Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
10,TCP 127.0.0.1:56686 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032545089,2022-05-27 16:53:33.186929703+02:00,2022-05-27 16:53:33.219474792+02:00,2022-05-27 16:53:33.186929703+02:00,2022-05-27 16:53:33.219474792+02:00,2022-05-27 16:53:33.186990261+02:00,2022-05-27 16:53:33.219427586+02:00,0 days 00:00:00.032545089,0 days 00:00:00.032437325,56686,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:33.178"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.89334631
11,TCP 127.0.0.1:56688 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038370132,2022-05-27 16:53:36.487444401+02:00,2022-05-27 16:53:36.525814533+02:00,2022-05-27 16:53:36.487444401+02:00,2022-05-27 16:53:36.525814533+02:00,2022-05-27 16:53:36.487518072+02:00,2022-05-27 16:53:36.525763988+02:00,0 days 00:00:00.038370132,0 days 00:00:00.038245916,56688,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:36.476"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.300514698
12,TCP 127.0.0.1:56690 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.019600391,2022-05-27 16:53:37.277287960+02:00,2022-05-27 16:53:37.296888351+02:00,2022-05-27 16:53:37.277287960+02:00,2022-05-27 16:53:37.296888351+02:00,2022-05-27 16:53:37.277361155+02:00,2022-05-27 16:53:37.296830654+02:00,0 days 00:00:00.019600391,0 days 00:00:00.019469499,56690,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-27T14:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",0.789843559
13,TCP 127.0.0.1:56692 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030051708,2022-05-27 16:53:39.884951115+02:00,2022-05-27 16:53:39.915002823+02:00,2022-05-27 16:53:39.884951115+02:00,2022-05-27 16:53:39.915002823+02:00,2022-05-27 16:53:39.885004759+02:00,2022-05-27 16:53:39.914960146+02:00,0 days 00:00:00.030051708,0 days 00:00:00.029955387,56692,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:39.877"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.607663155
14,TCP 127.0.0.1:56696 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037110090,2022-05-27 16:53:43.384289980+02:00,2022-05-27 16:53:43.421400070+02:00,2022-05-27 16:53:43.384289980+02:00,2022-05-27 16:53:43.421400070+02:00,2022-05-27 16:53:43.384354115+02:00,2022-05-27 16:53:43.421346903+02:00,0 days 00:00:00.037110090,0 days 00:00:00.036992788,56696,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T14:53:43.374"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.499338865
