,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:42956 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.009658098,2022-05-28 04:53:09.623098135+02:00,2022-05-28 04:53:09.632756233+02:00,2022-05-28 04:53:09.623098135+02:00,2022-05-28 04:53:09.632756233+02:00,2022-05-28 04:53:09.623137474+02:00,2022-05-28 04:53:09.632724047+02:00,0 days 00:00:00.009658098,0 days 00:00:00.009586573,42956,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T02:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
1,TCP 127.0.0.1:42958 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.009097814,2022-05-28 04:53:09.643770218+02:00,2022-05-28 04:53:09.652868032+02:00,2022-05-28 04:53:09.643770218+02:00,2022-05-28 04:53:09.652868032+02:00,2022-05-28 04:53:09.643808842+02:00,2022-05-28 04:53:09.652840376+02:00,0 days 00:00:00.009097814,0 days 00:00:00.009031534,42958,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T02:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.020672083
2,TCP 127.0.0.1:42960 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042452812,2022-05-28 04:53:10.786217928+02:00,2022-05-28 04:53:10.828670740+02:00,2022-05-28 04:53:10.786217928+02:00,2022-05-28 04:53:10.828670740+02:00,2022-05-28 04:53:10.786290407+02:00,2022-05-28 04:53:10.828609943+02:00,0 days 00:00:00.042452812,0 days 00:00:00.042319536,42960,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:53:10.775"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
3,TCP 127.0.0.1:42962 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.019689798,2022-05-28 04:53:11.890888453+02:00,2022-05-28 04:53:11.910578251+02:00,2022-05-28 04:53:11.890888453+02:00,2022-05-28 04:53:11.910578251+02:00,2022-05-28 04:53:11.890962601+02:00,2022-05-28 04:53:11.910519123+02:00,0 days 00:00:00.019689798,0 days 00:00:00.019556522,42962,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T02:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",1.104670525
4,TCP 127.0.0.1:42964 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.036748171,2022-05-28 04:53:13.685459852+02:00,2022-05-28 04:53:13.722208023+02:00,2022-05-28 04:53:13.685459852+02:00,2022-05-28 04:53:13.722208023+02:00,2022-05-28 04:53:13.685533524+02:00,2022-05-28 04:53:13.722161770+02:00,0 days 00:00:00.036748171,0 days 00:00:00.036628246,42964,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:53:13.674"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.794571399
5,TCP 127.0.0.1:42966 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038507700,2022-05-28 04:53:16.780885220+02:00,2022-05-28 04:53:16.819392920+02:00,2022-05-28 04:53:16.780885220+02:00,2022-05-28 04:53:16.819392920+02:00,2022-05-28 04:53:16.780957699+02:00,2022-05-28 04:53:16.819348097+02:00,0 days 00:00:00.038507700,0 days 00:00:00.038390398,42966,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:53:16.770"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.095425368
6,TCP 127.0.0.1:42970 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.019235849,2022-05-28 04:53:19.680861235+02:00,2022-05-28 04:53:19.700097084+02:00,2022-05-28 04:53:19.680861235+02:00,2022-05-28 04:53:19.700097084+02:00,2022-05-28 04:53:19.680900574+02:00,2022-05-28 04:53:19.700071096+02:00,0 days 00:00:00.019235849,0 days 00:00:00.019170522,42970,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:53:19.675"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.899976015
7,TCP 127.0.0.1:42972 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041763782,2022-05-28 04:53:22.789727688+02:00,2022-05-28 04:53:22.831491470+02:00,2022-05-28 04:53:22.789727688+02:00,2022-05-28 04:53:22.831491470+02:00,2022-05-28 04:53:22.789799452+02:00,2022-05-28 04:53:22.831431866+02:00,0 days 00:00:00.041763782,0 days 00:00:00.041632414,42972,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:53:22.779"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.108866453
8,TCP 127.0.0.1:42974 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041742087,2022-05-28 04:53:25.692167997+02:00,2022-05-28 04:53:25.733910084+02:00,2022-05-28 04:53:25.692167997+02:00,2022-05-28 04:53:25.733910084+02:00,2022-05-28 04:53:25.692240953+02:00,2022-05-28 04:53:25.733852148+02:00,0 days 00:00:00.041742087,0 days 00:00:00.041611195,42974,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:53:25.681"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.902440309
9,TCP 127.0.0.1:42976 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028810740,2022-05-28 04:53:28.784106493+02:00,2022-05-28 04:53:28.812917233+02:00,2022-05-28 04:53:28.784106493+02:00,2022-05-28 04:53:28.812917233+02:00,2022-05-28 04:53:28.784155846+02:00,2022-05-28 04:53:28.812876463+02:00,0 days 00:00:00.028810740,0 days 00:00:00.028720617,42976,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:53:28.777"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.091938496
