,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
10,TCP 127.0.0.1:51088 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027103662,2022-05-28 22:53:36.383831501+02:00,2022-05-28 22:53:36.410935163+02:00,2022-05-28 22:53:36.383831501+02:00,2022-05-28 22:53:36.410935163+02:00,2022-05-28 22:53:36.383886814+02:00,2022-05-28 22:53:36.410887480+02:00,0 days 00:00:00.027103662,0 days 00:00:00.027000666,51088,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:53:36.376"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.505584478
11,TCP 127.0.0.1:51090 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026622295,2022-05-28 22:53:39.882171631+02:00,2022-05-28 22:53:39.908793926+02:00,2022-05-28 22:53:39.882171631+02:00,2022-05-28 22:53:39.908793926+02:00,2022-05-28 22:53:39.882222176+02:00,2022-05-28 22:53:39.908755302+02:00,0 days 00:00:00.026622295,0 days 00:00:00.026533126,51090,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:53:39.875"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.49834013
12,TCP 127.0.0.1:51092 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027982473,2022-05-28 22:53:43.387205124+02:00,2022-05-28 22:53:43.415187597+02:00,2022-05-28 22:53:43.387205124+02:00,2022-05-28 22:53:43.415187597+02:00,2022-05-28 22:53:43.387261868+02:00,2022-05-28 22:53:43.415140867+02:00,0 days 00:00:00.027982473,0 days 00:00:00.027878999,51092,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:53:43.379"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.505033493
13,TCP 127.0.0.1:51096 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026144504,2022-05-28 22:53:46.877109051+02:00,2022-05-28 22:53:46.903253555+02:00,2022-05-28 22:53:46.877109051+02:00,2022-05-28 22:53:46.903253555+02:00,2022-05-28 22:53:46.877161264+02:00,2022-05-28 22:53:46.903213978+02:00,0 days 00:00:00.026144504,0 days 00:00:00.026052714,51096,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:53:46.869"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.489903927
14,TCP 127.0.0.1:51098 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.019499064,2022-05-28 22:53:50.378879547+02:00,2022-05-28 22:53:50.398378611+02:00,2022-05-28 22:53:50.378879547+02:00,2022-05-28 22:53:50.398378611+02:00,2022-05-28 22:53:50.378918648+02:00,2022-05-28 22:53:50.398352861+02:00,0 days 00:00:00.019499064,0 days 00:00:00.019434213,51098,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:53:50.373"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501770496
15,TCP 127.0.0.1:51100 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029500722,2022-05-28 22:53:54.889214993+02:00,2022-05-28 22:53:54.918715715+02:00,2022-05-28 22:53:54.889214993+02:00,2022-05-28 22:53:54.918715715+02:00,2022-05-28 22:53:54.889271736+02:00,2022-05-28 22:53:54.918674946+02:00,0 days 00:00:00.029500722,0 days 00:00:00.029403210,51100,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:53:54.880"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.510335446
16,TCP 127.0.0.1:51104 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.018855333,2022-05-28 22:53:56.662140131+02:00,2022-05-28 22:53:56.680995464+02:00,2022-05-28 22:53:56.662140131+02:00,2022-05-28 22:53:56.680995464+02:00,2022-05-28 22:53:56.662191153+02:00,2022-05-28 22:53:56.680958033+02:00,0 days 00:00:00.018855333,0 days 00:00:00.018766880,51104,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T20:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",1.772925138
17,TCP 127.0.0.1:51106 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028600455,2022-05-28 22:53:58.393440723+02:00,2022-05-28 22:53:58.422041178+02:00,2022-05-28 22:53:58.393440723+02:00,2022-05-28 22:53:58.422041178+02:00,2022-05-28 22:53:58.393494844+02:00,2022-05-28 22:53:58.422000647+02:00,0 days 00:00:00.028600455,0 days 00:00:00.028505803,51106,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:53:58.384"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.731300592
18,TCP 127.0.0.1:51108 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032790184,2022-05-28 22:54:01.887819290+02:00,2022-05-28 22:54:01.920609474+02:00,2022-05-28 22:54:01.887819290+02:00,2022-05-28 22:54:01.920609474+02:00,2022-05-28 22:54:01.887876034+02:00,2022-05-28 22:54:01.920544386+02:00,0 days 00:00:00.032790184,0 days 00:00:00.032668352,51108,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:01.879"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.494378567
19,TCP 127.0.0.1:51110 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.031287193,2022-05-28 22:54:05.386996746+02:00,2022-05-28 22:54:05.418283939+02:00,2022-05-28 22:54:05.386996746+02:00,2022-05-28 22:54:05.418283939+02:00,2022-05-28 22:54:05.387051344+02:00,2022-05-28 22:54:05.418242931+02:00,0 days 00:00:00.031287193,0 days 00:00:00.031191587,51110,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:05.378"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.499177456
20,TCP 127.0.0.1:51114 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026838303,2022-05-28 22:54:08.882629633+02:00,2022-05-28 22:54:08.909467936+02:00,2022-05-28 22:54:08.882629633+02:00,2022-05-28 22:54:08.909467936+02:00,2022-05-28 22:54:08.882724762+02:00,2022-05-28 22:54:08.909419775+02:00,0 days 00:00:00.026838303,0 days 00:00:00.026695013,51114,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:08.875"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.495632887
21,TCP 127.0.0.1:51116 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028499842,2022-05-28 22:54:12.380131960+02:00,2022-05-28 22:54:12.408631802+02:00,2022-05-28 22:54:12.380131960+02:00,2022-05-28 22:54:12.408631802+02:00,2022-05-28 22:54:12.380185127+02:00,2022-05-28 22:54:12.408588886+02:00,0 days 00:00:00.028499842,0 days 00:00:00.028403759,51116,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:12.372"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.497502327
22,TCP 127.0.0.1:51120 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.018776893,2022-05-28 22:54:15.892400265+02:00,2022-05-28 22:54:15.911177158+02:00,2022-05-28 22:54:15.892400265+02:00,2022-05-28 22:54:15.911177158+02:00,2022-05-28 22:54:15.892443419+02:00,2022-05-28 22:54:15.911147118+02:00,0 days 00:00:00.018776893,0 days 00:00:00.018703699,51120,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:15.886"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.512268305
23,TCP 127.0.0.1:51122 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027553082,2022-05-28 22:54:19.377003431+02:00,2022-05-28 22:54:19.404556513+02:00,2022-05-28 22:54:19.377003431+02:00,2022-05-28 22:54:19.404556513+02:00,2022-05-28 22:54:19.377049923+02:00,2022-05-28 22:54:19.404514074+02:00,0 days 00:00:00.027553082,0 days 00:00:00.027464151,51122,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:19.369"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.484603166
24,TCP 127.0.0.1:51124 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030344247,2022-05-28 22:54:22.883173943+02:00,2022-05-28 22:54:22.913518190+02:00,2022-05-28 22:54:22.883173943+02:00,2022-05-28 22:54:22.913518190+02:00,2022-05-28 22:54:22.883226156+02:00,2022-05-28 22:54:22.913476467+02:00,0 days 00:00:00.030344247,0 days 00:00:00.030250311,51124,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:22.875"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.506170512
25,TCP 127.0.0.1:51128 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028465986,2022-05-28 22:54:27.379416943+02:00,2022-05-28 22:54:27.407882929+02:00,2022-05-28 22:54:27.379416943+02:00,2022-05-28 22:54:27.407882929+02:00,2022-05-28 22:54:27.379469872+02:00,2022-05-28 22:54:27.407842159+02:00,0 days 00:00:00.028465986,0 days 00:00:00.028372287,51128,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:27.371"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.496243
26,TCP 127.0.0.1:51130 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.014134407,2022-05-28 22:54:30.627631187+02:00,2022-05-28 22:54:30.641765594+02:00,2022-05-28 22:54:30.627631187+02:00,2022-05-28 22:54:30.641765594+02:00,2022-05-28 22:54:30.627683163+02:00,2022-05-28 22:54:30.641728878+02:00,0 days 00:00:00.014134407,0 days 00:00:00.014045715,51130,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T20:54Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",60.030632734
27,TCP 127.0.0.1:51132 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.013248206,2022-05-28 22:54:30.648716211+02:00,2022-05-28 22:54:30.661964417+02:00,2022-05-28 22:54:30.648716211+02:00,2022-05-28 22:54:30.661964417+02:00,2022-05-28 22:54:30.648758888+02:00,2022-05-28 22:54:30.661921740+02:00,0 days 00:00:00.013248206,0 days 00:00:00.013162852,51132,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T20:54Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.021085024
28,TCP 127.0.0.1:51134 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028690099,2022-05-28 22:54:31.285217047+02:00,2022-05-28 22:54:31.313907146+02:00,2022-05-28 22:54:31.285217047+02:00,2022-05-28 22:54:31.313907146+02:00,2022-05-28 22:54:31.285270452+02:00,2022-05-28 22:54:31.313867092+02:00,0 days 00:00:00.028690099,0 days 00:00:00.028596640,51134,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:31.276"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.905800104
29,TCP 127.0.0.1:51136 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026396275,2022-05-28 22:54:34.779921293+02:00,2022-05-28 22:54:34.806317568+02:00,2022-05-28 22:54:34.779921293+02:00,2022-05-28 22:54:34.806317568+02:00,2022-05-28 22:54:34.779971123+02:00,2022-05-28 22:54:34.806280851+02:00,0 days 00:00:00.026396275,0 days 00:00:00.026309728,51136,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:34.772"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.494704246
30,TCP 127.0.0.1:51140 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029184341,2022-05-28 22:54:38.293641329+02:00,2022-05-28 22:54:38.322825670+02:00,2022-05-28 22:54:38.293641329+02:00,2022-05-28 22:54:38.322825670+02:00,2022-05-28 22:54:38.293691158+02:00,2022-05-28 22:54:38.322772741+02:00,0 days 00:00:00.029184341,0 days 00:00:00.029081583,51140,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:38.285"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.513720036
31,TCP 127.0.0.1:51142 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.014201879,2022-05-28 22:54:40.323112965+02:00,2022-05-28 22:54:40.337314844+02:00,2022-05-28 22:54:40.323112965+02:00,2022-05-28 22:54:40.337314844+02:00,2022-05-28 22:54:40.323165417+02:00,2022-05-28 22:54:40.337274313+02:00,0 days 00:00:00.014201879,0 days 00:00:00.014108896,51142,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-28T20:54Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",65.283103466
32,TCP 127.0.0.1:51144 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029410839,2022-05-28 22:54:41.784571171+02:00,2022-05-28 22:54:41.813982010+02:00,2022-05-28 22:54:41.784571171+02:00,2022-05-28 22:54:41.813982010+02:00,2022-05-28 22:54:41.784625769+02:00,2022-05-28 22:54:41.813937664+02:00,0 days 00:00:00.029410839,0 days 00:00:00.029311895,51144,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:41.776"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.490929842
33,TCP 127.0.0.1:51146 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026781321,2022-05-28 22:54:45.282963514+02:00,2022-05-28 22:54:45.309744835+02:00,2022-05-28 22:54:45.282963514+02:00,2022-05-28 22:54:45.309744835+02:00,2022-05-28 22:54:45.283013582+02:00,2022-05-28 22:54:45.309699059+02:00,0 days 00:00:00.026781321,0 days 00:00:00.026685477,51146,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:45.275"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.498392343
34,TCP 127.0.0.1:51150 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027278424,2022-05-28 22:54:48.777875900+02:00,2022-05-28 22:54:48.805154324+02:00,2022-05-28 22:54:48.777875900+02:00,2022-05-28 22:54:48.805154324+02:00,2022-05-28 22:54:48.777926207+02:00,2022-05-28 22:54:48.805115938+02:00,0 days 00:00:00.027278424,0 days 00:00:00.027189731,51150,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T20:54:48.770"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.494912386
