,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:37304 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028435468,2022-05-27 19:23:13.378576756+02:00,2022-05-27 19:23:13.407012224+02:00,2022-05-27 19:23:13.378576756+02:00,2022-05-27 19:23:13.407012224+02:00,2022-05-27 19:23:13.378630161+02:00,2022-05-27 19:23:13.406970739+02:00,0 days 00:00:00.028435468,0 days 00:00:00.028340578,37304,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T17:23:13.371"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:37306 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042094469,2022-05-27 19:23:16.883696795+02:00,2022-05-27 19:23:16.925791264+02:00,2022-05-27 19:23:16.883696795+02:00,2022-05-27 19:23:16.925791264+02:00,2022-05-27 19:23:16.883768797+02:00,2022-05-27 19:23:16.925732613+02:00,0 days 00:00:00.042094469,0 days 00:00:00.041963816,37306,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T17:23:16.873"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.505120039
2,TCP 127.0.0.1:37310 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042141199,2022-05-27 19:23:21.384439230+02:00,2022-05-27 19:23:21.426580429+02:00,2022-05-27 19:23:21.384439230+02:00,2022-05-27 19:23:21.426580429+02:00,2022-05-27 19:23:21.384511471+02:00,2022-05-27 19:23:21.426522493+02:00,0 days 00:00:00.042141199,0 days 00:00:00.042011022,37310,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T17:23:21.373"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.500742435
3,TCP 127.0.0.1:37312 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037057400,2022-05-27 19:23:24.887603998+02:00,2022-05-27 19:23:24.924661398+02:00,2022-05-27 19:23:24.887603998+02:00,2022-05-27 19:23:24.924661398+02:00,2022-05-27 19:23:24.887669802+02:00,2022-05-27 19:23:24.924609661+02:00,0 days 00:00:00.037057400,0 days 00:00:00.036939859,37312,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T17:23:24.878"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503164768
4,TCP 127.0.0.1:37316 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.018499851,2022-05-27 19:23:28.380981922+02:00,2022-05-27 19:23:28.399481773+02:00,2022-05-27 19:23:28.380981922+02:00,2022-05-27 19:23:28.399481773+02:00,2022-05-27 19:23:28.381020069+02:00,2022-05-27 19:23:28.399454594+02:00,0 days 00:00:00.018499851,0 days 00:00:00.018434525,37316,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T17:23:28.375"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.493377924
5,TCP 127.0.0.1:37318 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041608572,2022-05-27 19:23:31.883368969+02:00,2022-05-27 19:23:31.924977541+02:00,2022-05-27 19:23:31.883368969+02:00,2022-05-27 19:23:31.924977541+02:00,2022-05-27 19:23:31.883440018+02:00,2022-05-27 19:23:31.924917459+02:00,0 days 00:00:00.041608572,0 days 00:00:00.041477441,37318,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T17:23:31.872"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.502387047
6,TCP 127.0.0.1:37320 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.046385288,2022-05-27 19:23:35.388682127+02:00,2022-05-27 19:23:35.435067415+02:00,2022-05-27 19:23:35.388682127+02:00,2022-05-27 19:23:35.435067415+02:00,2022-05-27 19:23:35.388758183+02:00,2022-05-27 19:23:35.435006380+02:00,0 days 00:00:00.046385288,0 days 00:00:00.046248197,37320,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T17:23:35.377"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.505313158
7,TCP 127.0.0.1:37324 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.012085438,2022-05-27 19:23:38.328068495+02:00,2022-05-27 19:23:38.340153933+02:00,2022-05-27 19:23:38.328068495+02:00,2022-05-27 19:23:38.340153933+02:00,2022-05-27 19:23:38.328107119+02:00,2022-05-27 19:23:38.340125322+02:00,0 days 00:00:00.012085438,0 days 00:00:00.012018203,37324,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-27T17:23Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
8,TCP 127.0.0.1:37326 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026638985,2022-05-27 19:23:38.876598358+02:00,2022-05-27 19:23:38.903237343+02:00,2022-05-27 19:23:38.876598358+02:00,2022-05-27 19:23:38.903237343+02:00,2022-05-27 19:23:38.876636982+02:00,2022-05-27 19:23:38.903210878+02:00,0 days 00:00:00.026638985,0 days 00:00:00.026573896,37326,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T17:23:38.871"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.487916231
9,TCP 127.0.0.1:37328 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037499189,2022-05-27 19:23:42.386557341+02:00,2022-05-27 19:23:42.424056530+02:00,2022-05-27 19:23:42.386557341+02:00,2022-05-27 19:23:42.424056530+02:00,2022-05-27 19:23:42.386670828+02:00,2022-05-27 19:23:42.424010754+02:00,0 days 00:00:00.037499189,0 days 00:00:00.037339926,37328,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T17:23:42.376"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.509958983
