,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:49708 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038632155,2022-05-27 14:53:11.791029453+02:00,2022-05-27 14:53:11.829661608+02:00,2022-05-27 14:53:11.791029453+02:00,2022-05-27 14:53:11.829661608+02:00,2022-05-27 14:53:11.791105986+02:00,2022-05-27 14:53:11.829615116+02:00,0 days 00:00:00.038632155,0 days 00:00:00.038509130,49708,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:53:11.780"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:49710 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.044724941,2022-05-27 14:53:15.688903809+02:00,2022-05-27 14:53:15.733628750+02:00,2022-05-27 14:53:15.688903809+02:00,2022-05-27 14:53:15.733628750+02:00,2022-05-27 14:53:15.688980579+02:00,2022-05-27 14:53:15.733568430+02:00,0 days 00:00:00.044724941,0 days 00:00:00.044587851,49710,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:53:15.678"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.897874356
2,TCP 127.0.0.1:49714 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041406870,2022-05-27 14:53:19.383894920+02:00,2022-05-27 14:53:19.425301790+02:00,2022-05-27 14:53:19.383894920+02:00,2022-05-27 14:53:19.425301790+02:00,2022-05-27 14:53:19.383970261+02:00,2022-05-27 14:53:19.425267935+02:00,0 days 00:00:00.041406870,0 days 00:00:00.041297674,49714,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:53:19.371"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.694991111
3,TCP 127.0.0.1:49716 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042238235,2022-05-27 14:53:22.883707285+02:00,2022-05-27 14:53:22.925945520+02:00,2022-05-27 14:53:22.883707285+02:00,2022-05-27 14:53:22.925945520+02:00,2022-05-27 14:53:22.883781910+02:00,2022-05-27 14:53:22.925886631+02:00,0 days 00:00:00.042238235,0 days 00:00:00.042104721,49716,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:53:22.873"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.499812365
4,TCP 127.0.0.1:49718 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.044507265,2022-05-27 14:53:26.389129162+02:00,2022-05-27 14:53:26.433636427+02:00,2022-05-27 14:53:26.389129162+02:00,2022-05-27 14:53:26.433636427+02:00,2022-05-27 14:53:26.389201403+02:00,2022-05-27 14:53:26.433577061+02:00,0 days 00:00:00.044507265,0 days 00:00:00.044375658,49718,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:53:26.378"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.505421877
5,TCP 127.0.0.1:49722 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037898779,2022-05-27 14:53:29.887825251+02:00,2022-05-27 14:53:29.925724030+02:00,2022-05-27 14:53:29.887825251+02:00,2022-05-27 14:53:29.925724030+02:00,2022-05-27 14:53:29.887901068+02:00,2022-05-27 14:53:29.925682545+02:00,0 days 00:00:00.037898779,0 days 00:00:00.037781477,49722,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:53:29.877"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.498696089
6,TCP 127.0.0.1:49724 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029087305,2022-05-27 14:53:33.392544985+02:00,2022-05-27 14:53:33.421632290+02:00,2022-05-27 14:53:33.392544985+02:00,2022-05-27 14:53:33.421632290+02:00,2022-05-27 14:53:33.392598867+02:00,2022-05-27 14:53:33.421592236+02:00,0 days 00:00:00.029087305,0 days 00:00:00.028993369,49724,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:53:33.384"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.504719734
7,TCP 127.0.0.1:49726 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042159557,2022-05-27 14:53:36.882964611+02:00,2022-05-27 14:53:36.925124168+02:00,2022-05-27 14:53:36.882964611+02:00,2022-05-27 14:53:36.925124168+02:00,2022-05-27 14:53:36.883037090+02:00,2022-05-27 14:53:36.925064802+02:00,0 days 00:00:00.042159557,0 days 00:00:00.042027712,49726,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:53:36.872"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.490419626
8,TCP 127.0.0.1:49728 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.015277624,2022-05-27 14:53:37.322181225+02:00,2022-05-27 14:53:37.337458849+02:00,2022-05-27 14:53:37.322181225+02:00,2022-05-27 14:53:37.337458849+02:00,2022-05-27 14:53:37.322239161+02:00,2022-05-27 14:53:37.337411642+02:00,0 days 00:00:00.015277624,0 days 00:00:00.015172481,49728,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-27T12:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",0.439216614
9,TCP 127.0.0.1:49732 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042026520,2022-05-27 14:53:40.387156248+02:00,2022-05-27 14:53:40.429182768+02:00,2022-05-27 14:53:40.387156248+02:00,2022-05-27 14:53:40.429182768+02:00,2022-05-27 14:53:40.387221813+02:00,2022-05-27 14:53:40.429132462+02:00,0 days 00:00:00.042026520,0 days 00:00:00.041910649,49732,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T12:53:40.377"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.064975023
