,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:51436 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038119316,2022-05-27 15:23:11.888578653+02:00,2022-05-27 15:23:11.926697969+02:00,2022-05-27 15:23:11.888578653+02:00,2022-05-27 15:23:11.926697969+02:00,2022-05-27 15:23:11.888651848+02:00,2022-05-27 15:23:11.926653624+02:00,0 days 00:00:00.038119316,0 days 00:00:00.038001776,51436,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T13:23:11.878"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:51440 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.031461954,2022-05-27 15:23:15.385672808+02:00,2022-05-27 15:23:15.417134762+02:00,2022-05-27 15:23:15.385672808+02:00,2022-05-27 15:23:15.417134762+02:00,2022-05-27 15:23:15.385731697+02:00,2022-05-27 15:23:15.417087078+02:00,0 days 00:00:00.031461954,0 days 00:00:00.031355381,51440,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T13:23:15.377"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.497094155
2,TCP 127.0.0.1:51442 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041343451,2022-05-27 15:23:18.880886793+02:00,2022-05-27 15:23:18.922230244+02:00,2022-05-27 15:23:18.880886793+02:00,2022-05-27 15:23:18.922230244+02:00,2022-05-27 15:23:18.880958080+02:00,2022-05-27 15:23:18.922172308+02:00,0 days 00:00:00.041343451,0 days 00:00:00.041214228,51442,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T13:23:18.870"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.495213985
3,TCP 127.0.0.1:51444 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.014452697,2022-05-27 15:23:19.066257237+02:00,2022-05-27 15:23:19.080709934+02:00,2022-05-27 15:23:19.066257237+02:00,2022-05-27 15:23:19.080709934+02:00,2022-05-27 15:23:19.066316605+02:00,2022-05-27 15:23:19.080664635+02:00,0 days 00:00:00.014452697,0 days 00:00:00.014348030,51444,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-27T13:23Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
4,TCP 127.0.0.1:51446 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041872263,2022-05-27 15:23:22.382191420+02:00,2022-05-27 15:23:22.424063683+02:00,2022-05-27 15:23:22.382191420+02:00,2022-05-27 15:23:22.424063683+02:00,2022-05-27 15:23:22.382265329+02:00,2022-05-27 15:23:22.424002409+02:00,0 days 00:00:00.041872263,0 days 00:00:00.041737080,51446,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T13:23:22.371"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501304627
5,TCP 127.0.0.1:51448 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029265642,2022-05-27 15:23:25.277099133+02:00,2022-05-27 15:23:25.306364775+02:00,2022-05-27 15:23:25.277099133+02:00,2022-05-27 15:23:25.306364775+02:00,2022-05-27 15:23:25.277149916+02:00,2022-05-27 15:23:25.306323528+02:00,0 days 00:00:00.029265642,0 days 00:00:00.029173612,51448,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T13:23:25.270"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.894907713
6,TCP 127.0.0.1:51452 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038583994,2022-05-27 15:23:29.784489632+02:00,2022-05-27 15:23:29.823073626+02:00,2022-05-27 15:23:29.784489632+02:00,2022-05-27 15:23:29.823073626+02:00,2022-05-27 15:23:29.784561634+02:00,2022-05-27 15:23:29.823028088+02:00,0 days 00:00:00.038583994,0 days 00:00:00.038466454,51452,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T13:23:29.773"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.507390499
7,TCP 127.0.0.1:51454 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037199497,2022-05-27 15:23:34.286998034+02:00,2022-05-27 15:23:34.324197531+02:00,2022-05-27 15:23:34.286998034+02:00,2022-05-27 15:23:34.324197531+02:00,2022-05-27 15:23:34.287067175+02:00,2022-05-27 15:23:34.324146509+02:00,0 days 00:00:00.037199497,0 days 00:00:00.037079334,51454,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T13:23:34.277"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.502508402
8,TCP 127.0.0.1:51458 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029801369,2022-05-27 15:23:37.782028675+02:00,2022-05-27 15:23:37.811830044+02:00,2022-05-27 15:23:37.782028675+02:00,2022-05-27 15:23:37.811830044+02:00,2022-05-27 15:23:37.782081604+02:00,2022-05-27 15:23:37.811789513+02:00,0 days 00:00:00.029801369,0 days 00:00:00.029707909,51458,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T13:23:37.773"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.495030641
9,TCP 127.0.0.1:51460 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038724423,2022-05-27 15:23:41.282040834+02:00,2022-05-27 15:23:41.320765257+02:00,2022-05-27 15:23:41.282040834+02:00,2022-05-27 15:23:41.320765257+02:00,2022-05-27 15:23:41.282113552+02:00,2022-05-27 15:23:41.320724726+02:00,0 days 00:00:00.038724423,0 days 00:00:00.038611174,51460,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T13:23:41.271"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.500012159
