,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:41190 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.020930767,2022-05-28 04:23:09.381791353+02:00,2022-05-28 04:23:09.402722120+02:00,2022-05-28 04:23:09.381791353+02:00,2022-05-28 04:23:09.402722120+02:00,2022-05-28 04:23:09.381830454+02:00,2022-05-28 04:23:09.402692556+02:00,0 days 00:00:00.020930767,0 days 00:00:00.020862102,41190,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:23:09.376"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:41194 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041225194,2022-05-28 04:23:12.885332108+02:00,2022-05-28 04:23:12.926557302+02:00,2022-05-28 04:23:12.885332108+02:00,2022-05-28 04:23:12.926557302+02:00,2022-05-28 04:23:12.885404587+02:00,2022-05-28 04:23:12.926498890+02:00,0 days 00:00:00.041225194,0 days 00:00:00.041094303,41194,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:23:12.874"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503540755
2,TCP 127.0.0.1:41196 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.043992281,2022-05-28 04:23:16.389833927+02:00,2022-05-28 04:23:16.433826208+02:00,2022-05-28 04:23:16.389833927+02:00,2022-05-28 04:23:16.433826208+02:00,2022-05-28 04:23:16.389907360+02:00,2022-05-28 04:23:16.433765888+02:00,0 days 00:00:00.043992281,0 days 00:00:00.043858528,41196,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:23:16.379"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.504501819
3,TCP 127.0.0.1:41198 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.019308805,2022-05-28 04:23:17.164418221+02:00,2022-05-28 04:23:17.183727026+02:00,2022-05-28 04:23:17.164418221+02:00,2022-05-28 04:23:17.183727026+02:00,2022-05-28 04:23:17.164490700+02:00,2022-05-28 04:23:17.183681726+02:00,0 days 00:00:00.019308805,0 days 00:00:00.019191026,41198,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-28T02:23Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
4,TCP 127.0.0.1:41200 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.043035269,2022-05-28 04:23:19.890636444+02:00,2022-05-28 04:23:19.933671713+02:00,2022-05-28 04:23:19.890636444+02:00,2022-05-28 04:23:19.933671713+02:00,2022-05-28 04:23:19.890712500+02:00,2022-05-28 04:23:19.933609962+02:00,0 days 00:00:00.043035269,0 days 00:00:00.042897462,41200,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:23:19.879"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.500802517
5,TCP 127.0.0.1:41204 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028661013,2022-05-28 04:23:23.383329868+02:00,2022-05-28 04:23:23.411990881+02:00,2022-05-28 04:23:23.383329868+02:00,2022-05-28 04:23:23.411990881+02:00,2022-05-28 04:23:23.383379459+02:00,2022-05-28 04:23:23.411953688+02:00,0 days 00:00:00.028661013,0 days 00:00:00.028574229,41204,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:23:23.376"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.492693424
6,TCP 127.0.0.1:41206 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042636633,2022-05-28 04:23:26.885358572+02:00,2022-05-28 04:23:26.927995205+02:00,2022-05-28 04:23:26.885358572+02:00,2022-05-28 04:23:26.927995205+02:00,2022-05-28 04:23:26.885432720+02:00,2022-05-28 04:23:26.927935362+02:00,0 days 00:00:00.042636633,0 days 00:00:00.042502642,41206,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:23:26.874"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.502028704
7,TCP 127.0.0.1:41212 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041985989,2022-05-28 04:23:30.389966011+02:00,2022-05-28 04:23:30.431952+02:00,2022-05-28 04:23:30.389966011+02:00,2022-05-28 04:23:30.431952+02:00,2022-05-28 04:23:30.390041828+02:00,2022-05-28 04:23:30.431893826+02:00,0 days 00:00:00.041985989,0 days 00:00:00.041851998,41212,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:23:30.379"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.504607439
8,TCP 127.0.0.1:41216 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037691116,2022-05-28 04:23:34.280625582+02:00,2022-05-28 04:23:34.318316698+02:00,2022-05-28 04:23:34.280625582+02:00,2022-05-28 04:23:34.318316698+02:00,2022-05-28 04:23:34.280697346+02:00,2022-05-28 04:23:34.318264723+02:00,0 days 00:00:00.037691116,0 days 00:00:00.037567377,41216,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:23:34.270"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.890659571
9,TCP 127.0.0.1:41218 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.034099340,2022-05-28 04:23:37.778863430+02:00,2022-05-28 04:23:37.812962770+02:00,2022-05-28 04:23:37.778863430+02:00,2022-05-28 04:23:37.812962770+02:00,2022-05-28 04:23:37.778928518+02:00,2022-05-28 04:23:37.812914371+02:00,0 days 00:00:00.034099340,0 days 00:00:00.033985853,41218,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T02:23:37.769"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.498237848
