,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
10,TCP 127.0.0.1:39770 > 127.0.0.1:80,1063,1208,2271,0 days 00:00:00.013849258,2022-05-28 11:53:31.774433613+02:00,2022-05-28 11:53:31.788282871+02:00,2022-05-28 11:53:31.774433613+02:00,2022-05-28 11:53:31.788282871+02:00,2022-05-28 11:53:31.774486303+02:00,2022-05-28 11:53:31.788238525+02:00,0 days 00:00:00.013849258,0 days 00:00:00.013752222,39770,7.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-23T17:01:21Z"", ""lastseen"": ""2022-05-28T09:53Z"", ""manufacturername"": ""eWeLink"", ""modelid"": ""MS01"", ""name"": ""Presence 2"", ""swversion"": ""20211103"", ""type"": ""ZHAPresence"", ""uniqueid"": ""00:12:4b:00:25:1c:51:99-01-0500""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:12:4b:00:25:1c:51:99-01-0500""}}",
11,TCP 127.0.0.1:39772 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028841496,2022-05-28 11:53:31.795691967+02:00,2022-05-28 11:53:31.824533463+02:00,2022-05-28 11:53:31.795691967+02:00,2022-05-28 11:53:31.824533463+02:00,2022-05-28 11:53:31.795743227+02:00,2022-05-28 11:53:31.824492693+02:00,0 days 00:00:00.028841496,0 days 00:00:00.028749466,39772,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:53:31.774"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.116927385
12,TCP 127.0.0.1:39774 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028639078,2022-05-28 11:53:34.696456909+02:00,2022-05-28 11:53:34.725095987+02:00,2022-05-28 11:53:34.696456909+02:00,2022-05-28 11:53:34.725095987+02:00,2022-05-28 11:53:34.696507692+02:00,2022-05-28 11:53:34.725058079+02:00,0 days 00:00:00.028639078,0 days 00:00:00.028550387,39774,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:53:34.689"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.900764942
13,TCP 127.0.0.1:39778 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.018690347,2022-05-28 11:53:39.383939505+02:00,2022-05-28 11:53:39.402629852+02:00,2022-05-28 11:53:39.383939505+02:00,2022-05-28 11:53:39.402629852+02:00,2022-05-28 11:53:39.383983374+02:00,2022-05-28 11:53:39.402583122+02:00,0 days 00:00:00.018690347,0 days 00:00:00.018599748,39778,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:53:39.377"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.687482596
14,TCP 127.0.0.1:39780 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029419184,2022-05-28 11:53:43.286838531+02:00,2022-05-28 11:53:43.316257715+02:00,2022-05-28 11:53:43.286838531+02:00,2022-05-28 11:53:43.316257715+02:00,2022-05-28 11:53:43.286897421+02:00,2022-05-28 11:53:43.316220522+02:00,0 days 00:00:00.029419184,0 days 00:00:00.029323101,39780,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:53:43.278"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.902899026
15,TCP 127.0.0.1:39782 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.025577783,2022-05-28 11:53:45.191298962+02:00,2022-05-28 11:53:45.216876745+02:00,2022-05-28 11:53:45.191298962+02:00,2022-05-28 11:53:45.216876745+02:00,2022-05-28 11:53:45.191361427+02:00,2022-05-28 11:53:45.216836691+02:00,0 days 00:00:00.025577783,0 days 00:00:00.025475264,39782,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:53:45.183"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.904460431
16,TCP 127.0.0.1:39784 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028708696,2022-05-28 11:53:48.475923300+02:00,2022-05-28 11:53:48.504631996+02:00,2022-05-28 11:53:48.475923300+02:00,2022-05-28 11:53:48.504631996+02:00,2022-05-28 11:53:48.475977182+02:00,2022-05-28 11:53:48.504588604+02:00,0 days 00:00:00.028708696,0 days 00:00:00.028611422,39784,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:53:48.468"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.284624338
17,TCP 127.0.0.1:39788 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026500702,2022-05-28 11:53:51.895326853+02:00,2022-05-28 11:53:51.921827555+02:00,2022-05-28 11:53:51.895326853+02:00,2022-05-28 11:53:51.921827555+02:00,2022-05-28 11:53:51.895380259+02:00,2022-05-28 11:53:51.921790838+02:00,0 days 00:00:00.026500702,0 days 00:00:00.026410579,39788,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:53:51.887"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.419403553
18,TCP 127.0.0.1:39790 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029758691,2022-05-28 11:53:55.377419949+02:00,2022-05-28 11:53:55.407178640+02:00,2022-05-28 11:53:55.377419949+02:00,2022-05-28 11:53:55.407178640+02:00,2022-05-28 11:53:55.377475023+02:00,2022-05-28 11:53:55.407137871+02:00,0 days 00:00:00.029758691,0 days 00:00:00.029662848,39790,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:53:55.369"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.482093096
19,TCP 127.0.0.1:39792 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032170057,2022-05-28 11:53:58.878576517+02:00,2022-05-28 11:53:58.910746574+02:00,2022-05-28 11:53:58.878576517+02:00,2022-05-28 11:53:58.910746574+02:00,2022-05-28 11:53:58.878629923+02:00,2022-05-28 11:53:58.910691500+02:00,0 days 00:00:00.032170057,0 days 00:00:00.032061577,39792,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:53:58.870"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501156568
20,TCP 127.0.0.1:39796 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027622223,2022-05-28 11:54:02.404651880+02:00,2022-05-28 11:54:02.432274103+02:00,2022-05-28 11:54:02.404651880+02:00,2022-05-28 11:54:02.432274103+02:00,2022-05-28 11:54:02.404699564+02:00,2022-05-28 11:54:02.432199717+02:00,0 days 00:00:00.027622223,0 days 00:00:00.027500153,39796,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:02.394"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.526075363
21,TCP 127.0.0.1:39798 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026093960,2022-05-28 11:54:05.885246038+02:00,2022-05-28 11:54:05.911339998+02:00,2022-05-28 11:54:05.885246038+02:00,2022-05-28 11:54:05.911339998+02:00,2022-05-28 11:54:05.885300398+02:00,2022-05-28 11:54:05.911303282+02:00,0 days 00:00:00.026093960,0 days 00:00:00.026002884,39798,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:05.877"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.480594158
22,TCP 127.0.0.1:39800 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026840925,2022-05-28 11:54:09.374578238+02:00,2022-05-28 11:54:09.401419163+02:00,2022-05-28 11:54:09.374578238+02:00,2022-05-28 11:54:09.401419163+02:00,2022-05-28 11:54:09.374628544+02:00,2022-05-28 11:54:09.401370287+02:00,0 days 00:00:00.026840925,0 days 00:00:00.026741743,39800,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:09.367"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.4893322
23,TCP 127.0.0.1:39804 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.014550925,2022-05-28 11:54:11.875549316+02:00,2022-05-28 11:54:11.890100241+02:00,2022-05-28 11:54:11.875549316+02:00,2022-05-28 11:54:11.890100241+02:00,2022-05-28 11:54:11.875604391+02:00,2022-05-28 11:54:11.890059471+02:00,0 days 00:00:00.014550925,0 days 00:00:00.014455080,39804,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-28T09:54Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
24,TCP 127.0.0.1:39806 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027865887,2022-05-28 11:54:12.885715961+02:00,2022-05-28 11:54:12.913581848+02:00,2022-05-28 11:54:12.885715961+02:00,2022-05-28 11:54:12.913581848+02:00,2022-05-28 11:54:12.885769129+02:00,2022-05-28 11:54:12.913542509+02:00,0 days 00:00:00.027865887,0 days 00:00:00.027773380,39806,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:12.878"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.511137723
25,TCP 127.0.0.1:39808 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028847933,2022-05-28 11:54:16.377213955+02:00,2022-05-28 11:54:16.406061888+02:00,2022-05-28 11:54:16.377213955+02:00,2022-05-28 11:54:16.406061888+02:00,2022-05-28 11:54:16.377269506+02:00,2022-05-28 11:54:16.406022310+02:00,0 days 00:00:00.028847933,0 days 00:00:00.028752804,39808,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:16.369"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.491497994
26,TCP 127.0.0.1:39810 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.013562202,2022-05-28 11:54:17.165731192+02:00,2022-05-28 11:54:17.179293394+02:00,2022-05-28 11:54:17.165731192+02:00,2022-05-28 11:54:17.179293394+02:00,2022-05-28 11:54:17.165781021+02:00,2022-05-28 11:54:17.179246902+02:00,0 days 00:00:00.013562202,0 days 00:00:00.013465881,39810,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T09:54Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",0.788517237
27,TCP 127.0.0.1:39814 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028476,2022-05-28 11:54:20.898954153+02:00,2022-05-28 11:54:20.927430153+02:00,2022-05-28 11:54:20.898954153+02:00,2022-05-28 11:54:20.927430153+02:00,2022-05-28 11:54:20.899008036+02:00,2022-05-28 11:54:20.927388430+02:00,0 days 00:00:00.028476,0 days 00:00:00.028380394,39814,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:20.891"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.733222961
28,TCP 127.0.0.1:39816 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.013614416,2022-05-28 11:54:21.915775299+02:00,2022-05-28 11:54:21.929389715+02:00,2022-05-28 11:54:21.915775299+02:00,2022-05-28 11:54:21.929389715+02:00,2022-05-28 11:54:21.915824175+02:00,2022-05-28 11:54:21.929340601+02:00,0 days 00:00:00.013614416,0 days 00:00:00.013516426,39816,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T09:54Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",60.03536272
29,TCP 127.0.0.1:39818 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.012977600,2022-05-28 11:54:21.937180042+02:00,2022-05-28 11:54:21.950157642+02:00,2022-05-28 11:54:21.937180042+02:00,2022-05-28 11:54:21.950157642+02:00,2022-05-28 11:54:21.937228203+02:00,2022-05-28 11:54:21.950113058+02:00,0 days 00:00:00.012977600,0 days 00:00:00.012884855,39818,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T09:54Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.021404743
30,TCP 127.0.0.1:39820 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028494835,2022-05-28 11:54:24.382385731+02:00,2022-05-28 11:54:24.410880566+02:00,2022-05-28 11:54:24.382385731+02:00,2022-05-28 11:54:24.410880566+02:00,2022-05-28 11:54:24.382440329+02:00,2022-05-28 11:54:24.410839081+02:00,0 days 00:00:00.028494835,0 days 00:00:00.028398752,39820,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:24.374"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.483431578
31,TCP 127.0.0.1:39822 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028388262,2022-05-28 11:54:27.879673004+02:00,2022-05-28 11:54:27.908061266+02:00,2022-05-28 11:54:27.879673004+02:00,2022-05-28 11:54:27.908061266+02:00,2022-05-28 11:54:27.879725218+02:00,2022-05-28 11:54:27.908018589+02:00,0 days 00:00:00.028388262,0 days 00:00:00.028293371,39822,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:27.871"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.497287273
32,TCP 127.0.0.1:39826 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028397798,2022-05-28 11:54:31.391919613+02:00,2022-05-28 11:54:31.420317411+02:00,2022-05-28 11:54:31.391919613+02:00,2022-05-28 11:54:31.420317411+02:00,2022-05-28 11:54:31.391976833+02:00,2022-05-28 11:54:31.420277119+02:00,0 days 00:00:00.028397798,0 days 00:00:00.028300286,39826,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:31.383"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.512246609
33,TCP 127.0.0.1:39828 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028107643,2022-05-28 11:54:34.876535416+02:00,2022-05-28 11:54:34.904643059+02:00,2022-05-28 11:54:34.876535416+02:00,2022-05-28 11:54:34.904643059+02:00,2022-05-28 11:54:34.876584768+02:00,2022-05-28 11:54:34.904602766+02:00,0 days 00:00:00.028107643,0 days 00:00:00.028017998,39828,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:34.869"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.484615803
34,TCP 127.0.0.1:39830 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030409575,2022-05-28 11:54:38.386039495+02:00,2022-05-28 11:54:38.416449070+02:00,2022-05-28 11:54:38.386039495+02:00,2022-05-28 11:54:38.416449070+02:00,2022-05-28 11:54:38.386094809+02:00,2022-05-28 11:54:38.416407824+02:00,0 days 00:00:00.030409575,0 days 00:00:00.030313015,39830,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:54:38.377"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.509504079
