,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
10,TCP 127.0.0.1:45702 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026153326,2022-05-28 21:23:45.279714108+02:00,2022-05-28 21:23:45.305867434+02:00,2022-05-28 21:23:45.279714108+02:00,2022-05-28 21:23:45.305867434+02:00,2022-05-28 21:23:45.279762983+02:00,2022-05-28 21:23:45.305830240+02:00,0 days 00:00:00.026153326,0 days 00:00:00.026067257,45702,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:23:45.272"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.481247902
11,TCP 127.0.0.1:45704 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030075789,2022-05-28 21:23:48.783864021+02:00,2022-05-28 21:23:48.813939810+02:00,2022-05-28 21:23:48.783864021+02:00,2022-05-28 21:23:48.813939810+02:00,2022-05-28 21:23:48.783916473+02:00,2022-05-28 21:23:48.813894033+02:00,0 days 00:00:00.030075789,0 days 00:00:00.029977560,45704,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:23:48.776"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.504149913
12,TCP 127.0.0.1:45706 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028429269,2022-05-28 21:23:52.280694962+02:00,2022-05-28 21:23:52.309124231+02:00,2022-05-28 21:23:52.280694962+02:00,2022-05-28 21:23:52.309124231+02:00,2022-05-28 21:23:52.280748844+02:00,2022-05-28 21:23:52.309080124+02:00,0 days 00:00:00.028429269,0 days 00:00:00.028331280,45706,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:23:52.272"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.496830941
13,TCP 127.0.0.1:45710 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.034304857,2022-05-28 21:23:55.783838511+02:00,2022-05-28 21:23:55.818143368+02:00,2022-05-28 21:23:55.783838511+02:00,2022-05-28 21:23:55.818143368+02:00,2022-05-28 21:23:55.783885717+02:00,2022-05-28 21:23:55.818101883+02:00,0 days 00:00:00.034304857,0 days 00:00:00.034216166,45710,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:23:55.776"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503143549
14,TCP 127.0.0.1:45712 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.013118029,2022-05-28 21:23:57.278290510+02:00,2022-05-28 21:23:57.291408539+02:00,2022-05-28 21:23:57.278290510+02:00,2022-05-28 21:23:57.291408539+02:00,2022-05-28 21:23:57.278340816+02:00,2022-05-28 21:23:57.291371107+02:00,0 days 00:00:00.013118029,0 days 00:00:00.013030291,45712,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T19:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
15,TCP 127.0.0.1:45714 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.013316393,2022-05-28 21:23:57.299376249+02:00,2022-05-28 21:23:57.312692642+02:00,2022-05-28 21:23:57.299376249+02:00,2022-05-28 21:23:57.312692642+02:00,2022-05-28 21:23:57.299424887+02:00,2022-05-28 21:23:57.312653303+02:00,0 days 00:00:00.013316393,0 days 00:00:00.013228416,45714,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T19:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.021085739
16,TCP 127.0.0.1:45716 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029111386,2022-05-28 21:23:59.284886360+02:00,2022-05-28 21:23:59.313997746+02:00,2022-05-28 21:23:59.284886360+02:00,2022-05-28 21:23:59.313997746+02:00,2022-05-28 21:23:59.284939528+02:00,2022-05-28 21:23:59.313953638+02:00,0 days 00:00:00.029111386,0 days 00:00:00.029014110,45716,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:23:59.276"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501047849
17,TCP 127.0.0.1:45718 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.021166324,2022-05-28 21:24:02.781983376+02:00,2022-05-28 21:24:02.803149700+02:00,2022-05-28 21:24:02.781983376+02:00,2022-05-28 21:24:02.803149700+02:00,2022-05-28 21:24:02.782027960+02:00,2022-05-28 21:24:02.803110361+02:00,0 days 00:00:00.021166324,0 days 00:00:00.021082401,45718,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:02.776"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.497097016
18,TCP 127.0.0.1:45722 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.034677505,2022-05-28 21:24:06.682165146+02:00,2022-05-28 21:24:06.716842651+02:00,2022-05-28 21:24:06.682165146+02:00,2022-05-28 21:24:06.716842651+02:00,2022-05-28 21:24:06.682222843+02:00,2022-05-28 21:24:06.716797113+02:00,0 days 00:00:00.034677505,0 days 00:00:00.034574270,45722,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:06.673"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.90018177
19,TCP 127.0.0.1:45724 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027585268,2022-05-28 21:24:09.976201057+02:00,2022-05-28 21:24:10.003786325+02:00,2022-05-28 21:24:09.976201057+02:00,2022-05-28 21:24:10.003786325+02:00,2022-05-28 21:24:09.976260900+02:00,2022-05-28 21:24:10.003745317+02:00,0 days 00:00:00.027585268,0 days 00:00:00.027484417,45724,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:09.968"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.294035911
20,TCP 127.0.0.1:45726 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032872439,2022-05-28 21:24:13.382642984+02:00,2022-05-28 21:24:13.415515423+02:00,2022-05-28 21:24:13.382642984+02:00,2022-05-28 21:24:13.415515423+02:00,2022-05-28 21:24:13.382704735+02:00,2022-05-28 21:24:13.415470362+02:00,0 days 00:00:00.032872439,0 days 00:00:00.032765627,45726,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:13.373"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.406441927
21,TCP 127.0.0.1:45730 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.013443947,2022-05-28 21:24:14.415595293+02:00,2022-05-28 21:24:14.429039240+02:00,2022-05-28 21:24:14.415595293+02:00,2022-05-28 21:24:14.429039240+02:00,2022-05-28 21:24:14.415655375+02:00,2022-05-28 21:24:14.428984880+02:00,0 days 00:00:00.013443947,0 days 00:00:00.013329505,45730,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T19:24Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",1.032952309
22,TCP 127.0.0.1:45732 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.018939972,2022-05-28 21:24:16.875548363+02:00,2022-05-28 21:24:16.894488335+02:00,2022-05-28 21:24:16.875548363+02:00,2022-05-28 21:24:16.894488335+02:00,2022-05-28 21:24:16.875586510+02:00,2022-05-28 21:24:16.894462109+02:00,0 days 00:00:00.018939972,0 days 00:00:00.018875599,45732,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:16.870"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.45995307
23,TCP 127.0.0.1:45734 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026314258,2022-05-28 21:24:20.396934271+02:00,2022-05-28 21:24:20.423248529+02:00,2022-05-28 21:24:20.396934271+02:00,2022-05-28 21:24:20.423248529+02:00,2022-05-28 21:24:20.396985054+02:00,2022-05-28 21:24:20.423208714+02:00,0 days 00:00:00.026314258,0 days 00:00:00.026223660,45734,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:20.389"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.521385908
24,TCP 127.0.0.1:45736 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027998447,2022-05-28 21:24:23.881654978+02:00,2022-05-28 21:24:23.909653425+02:00,2022-05-28 21:24:23.881654978+02:00,2022-05-28 21:24:23.909653425+02:00,2022-05-28 21:24:23.881706953+02:00,2022-05-28 21:24:23.909615993+02:00,0 days 00:00:00.027998447,0 days 00:00:00.027909040,45736,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:23.873"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.484720707
25,TCP 127.0.0.1:45740 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.034274339,2022-05-28 21:24:27.386153460+02:00,2022-05-28 21:24:27.420427799+02:00,2022-05-28 21:24:27.386153460+02:00,2022-05-28 21:24:27.420427799+02:00,2022-05-28 21:24:27.386208534+02:00,2022-05-28 21:24:27.420386791+02:00,0 days 00:00:00.034274339,0 days 00:00:00.034178257,45740,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:27.378"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.504498482
26,TCP 127.0.0.1:45742 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032768965,2022-05-28 21:24:30.893346786+02:00,2022-05-28 21:24:30.926115751+02:00,2022-05-28 21:24:30.893346786+02:00,2022-05-28 21:24:30.926115751+02:00,2022-05-28 21:24:30.893403530+02:00,2022-05-28 21:24:30.926069736+02:00,0 days 00:00:00.032768965,0 days 00:00:00.032666206,45742,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:30.884"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.507193326
27,TCP 127.0.0.1:45744 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.014132023,2022-05-28 21:24:33.603710890+02:00,2022-05-28 21:24:33.617842913+02:00,2022-05-28 21:24:33.603710890+02:00,2022-05-28 21:24:33.617842913+02:00,2022-05-28 21:24:33.603759050+02:00,2022-05-28 21:24:33.617804050+02:00,0 days 00:00:00.014132023,0 days 00:00:00.014045,45744,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-28T19:24Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",65.280358315
28,TCP 127.0.0.1:45746 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027990580,2022-05-28 21:24:34.380096197+02:00,2022-05-28 21:24:34.408086777+02:00,2022-05-28 21:24:34.380096197+02:00,2022-05-28 21:24:34.408086777+02:00,2022-05-28 21:24:34.380153179+02:00,2022-05-28 21:24:34.408041716+02:00,0 days 00:00:00.027990580,0 days 00:00:00.027888537,45746,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:34.371"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.486749411
29,TCP 127.0.0.1:45750 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027117252,2022-05-28 21:24:37.882200718+02:00,2022-05-28 21:24:37.909317970+02:00,2022-05-28 21:24:37.882200718+02:00,2022-05-28 21:24:37.909317970+02:00,2022-05-28 21:24:37.882255316+02:00,2022-05-28 21:24:37.909281015+02:00,0 days 00:00:00.027117252,0 days 00:00:00.027025699,45750,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:37.874"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.502104521
30,TCP 127.0.0.1:45752 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029089928,2022-05-28 21:24:41.385916471+02:00,2022-05-28 21:24:41.415006399+02:00,2022-05-28 21:24:41.385916471+02:00,2022-05-28 21:24:41.415006399+02:00,2022-05-28 21:24:41.385967255+02:00,2022-05-28 21:24:41.414962769+02:00,0 days 00:00:00.029089928,0 days 00:00:00.028995514,45752,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:41.378"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503715753
31,TCP 127.0.0.1:45756 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.019160986,2022-05-28 21:24:45.881299496+02:00,2022-05-28 21:24:45.900460482+02:00,2022-05-28 21:24:45.881299496+02:00,2022-05-28 21:24:45.900460482+02:00,2022-05-28 21:24:45.881340981+02:00,2022-05-28 21:24:45.900434971+02:00,0 days 00:00:00.019160986,0 days 00:00:00.019093990,45756,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:45.875"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.495383025
32,TCP 127.0.0.1:45758 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026648521,2022-05-28 21:24:49.389852047+02:00,2022-05-28 21:24:49.416500568+02:00,2022-05-28 21:24:49.389852047+02:00,2022-05-28 21:24:49.416500568+02:00,2022-05-28 21:24:49.389903307+02:00,2022-05-28 21:24:49.416460514+02:00,0 days 00:00:00.026648521,0 days 00:00:00.026557207,45758,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:49.382"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.508552551
33,TCP 127.0.0.1:45760 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028373241,2022-05-28 21:24:52.882393122+02:00,2022-05-28 21:24:52.910766363+02:00,2022-05-28 21:24:52.882393122+02:00,2022-05-28 21:24:52.910766363+02:00,2022-05-28 21:24:52.882442474+02:00,2022-05-28 21:24:52.910720348+02:00,0 days 00:00:00.028373241,0 days 00:00:00.028277874,45760,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:52.874"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.492541075
34,TCP 127.0.0.1:45764 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028839111,2022-05-28 21:24:56.379652262+02:00,2022-05-28 21:24:56.408491373+02:00,2022-05-28 21:24:56.379652262+02:00,2022-05-28 21:24:56.408491373+02:00,2022-05-28 21:24:56.379705906+02:00,2022-05-28 21:24:56.408450365+02:00,0 days 00:00:00.028839111,0 days 00:00:00.028744459,45764,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T19:24:56.371"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.49725914
35,TCP 127.0.0.1:45766 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.013434649,2022-05-28 21:24:57.331663370+02:00,2022-05-28 21:24:57.345098019+02:00,2022-05-28 21:24:57.331663370+02:00,2022-05-28 21:24:57.345098019+02:00,2022-05-28 21:24:57.331712723+02:00,2022-05-28 21:24:57.345050573+02:00,0 days 00:00:00.013434649,0 days 00:00:00.013337850,45766,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T19:24Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",60.032287121
