,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:58406 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037552596,2022-05-27 17:23:10.387076139+02:00,2022-05-27 17:23:10.424628735+02:00,2022-05-27 17:23:10.387076139+02:00,2022-05-27 17:23:10.424628735+02:00,2022-05-27 17:23:10.387149096+02:00,2022-05-27 17:23:10.424583435+02:00,0 days 00:00:00.037552596,0 days 00:00:00.037434339,58406,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T15:23:10.376"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:58408 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042069673,2022-05-27 17:23:13.882493496+02:00,2022-05-27 17:23:13.924563169+02:00,2022-05-27 17:23:13.882493496+02:00,2022-05-27 17:23:13.924563169+02:00,2022-05-27 17:23:13.882570028+02:00,2022-05-27 17:23:13.924500465+02:00,0 days 00:00:00.042069673,0 days 00:00:00.041930437,58408,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T15:23:13.872"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.495417357
2,TCP 127.0.0.1:58412 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028744221,2022-05-27 17:23:19.380090475+02:00,2022-05-27 17:23:19.408834696+02:00,2022-05-27 17:23:19.380090475+02:00,2022-05-27 17:23:19.408834696+02:00,2022-05-27 17:23:19.380143642+02:00,2022-05-27 17:23:19.408795118+02:00,0 days 00:00:00.028744221,0 days 00:00:00.028651476,58412,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T15:23:19.372"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",5.497596979
3,TCP 127.0.0.1:58418 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042177915,2022-05-27 17:23:23.889199257+02:00,2022-05-27 17:23:23.931377172+02:00,2022-05-27 17:23:23.889199257+02:00,2022-05-27 17:23:23.931377172+02:00,2022-05-27 17:23:23.889274120+02:00,2022-05-27 17:23:23.931318760+02:00,0 days 00:00:00.042177915,0 days 00:00:00.042044640,58418,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T15:23:23.878"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.509108782
4,TCP 127.0.0.1:58422 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038079262,2022-05-27 17:23:28.382539749+02:00,2022-05-27 17:23:28.420619011+02:00,2022-05-27 17:23:28.382539749+02:00,2022-05-27 17:23:28.420619011+02:00,2022-05-27 17:23:28.382639408+02:00,2022-05-27 17:23:28.420568705+02:00,0 days 00:00:00.038079262,0 days 00:00:00.037929297,58422,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T15:23:28.372"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.493340492
5,TCP 127.0.0.1:58424 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029159546,2022-05-27 17:23:31.897624254+02:00,2022-05-27 17:23:31.926783800+02:00,2022-05-27 17:23:31.897624254+02:00,2022-05-27 17:23:31.926783800+02:00,2022-05-27 17:23:31.897679329+02:00,2022-05-27 17:23:31.926743984+02:00,0 days 00:00:00.029159546,0 days 00:00:00.029064655,58424,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T15:23:31.890"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.515084505
6,TCP 127.0.0.1:58426 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042200089,2022-05-27 17:23:35.387972593+02:00,2022-05-27 17:23:35.430172682+02:00,2022-05-27 17:23:35.387972593+02:00,2022-05-27 17:23:35.430172682+02:00,2022-05-27 17:23:35.388044596+02:00,2022-05-27 17:23:35.430119514+02:00,0 days 00:00:00.042200089,0 days 00:00:00.042074918,58426,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T15:23:35.377"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.490348339
7,TCP 127.0.0.1:58430 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.040088177,2022-05-27 17:23:38.886546373+02:00,2022-05-27 17:23:38.926634550+02:00,2022-05-27 17:23:38.886546373+02:00,2022-05-27 17:23:38.926634550+02:00,2022-05-27 17:23:38.886618614+02:00,2022-05-27 17:23:38.926584244+02:00,0 days 00:00:00.040088177,0 days 00:00:00.039965630,58430,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T15:23:38.875"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.49857378
8,TCP 127.0.0.1:58432 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037681580,2022-05-27 17:23:42.389973402+02:00,2022-05-27 17:23:42.427654982+02:00,2022-05-27 17:23:42.389973402+02:00,2022-05-27 17:23:42.427654982+02:00,2022-05-27 17:23:42.390045166+02:00,2022-05-27 17:23:42.427608013+02:00,0 days 00:00:00.037681580,0 days 00:00:00.037562847,58432,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T15:23:42.379"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503427029
9,TCP 127.0.0.1:58434 > 127.0.0.1:80,874,1208,2082,0 days 00:00:00.097696543,2022-05-27 17:23:43.359542131+02:00,2022-05-27 17:23:43.457238674+02:00,2022-05-27 17:23:43.359542131+02:00,2022-05-27 17:23:43.457238674+02:00,2022-05-27 17:23:43.359614611+02:00,2022-05-27 17:23:43.457196951+02:00,0 days 00:00:00.097696543,0 days 00:00:00.097582340,58434,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""4"", ""r"": ""sensors"", ""state"": {""consumption"": 325, ""lastupdated"": ""2022-05-27T15:23:43.348""}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0702""}}",0.969568729
