,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:44486 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.019494533,2022-05-27 21:23:09.683699608+02:00,2022-05-27 21:23:09.703194141+02:00,2022-05-27 21:23:09.683699608+02:00,2022-05-27 21:23:09.703194141+02:00,2022-05-27 21:23:09.683737755+02:00,2022-05-27 21:23:09.703165054+02:00,0 days 00:00:00.019494533,0 days 00:00:00.019427299,44486,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T19:23:09.678"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:44488 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041353225,2022-05-27 21:23:13.890742064+02:00,2022-05-27 21:23:13.932095289+02:00,2022-05-27 21:23:13.890742064+02:00,2022-05-27 21:23:13.932095289+02:00,2022-05-27 21:23:13.890815735+02:00,2022-05-27 21:23:13.932036877+02:00,0 days 00:00:00.041353225,0 days 00:00:00.041221142,44488,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T19:23:13.880"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.207042456
2,TCP 127.0.0.1:44490 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039536237,2022-05-27 21:23:16.790150166+02:00,2022-05-27 21:23:16.829686403+02:00,2022-05-27 21:23:16.790150166+02:00,2022-05-27 21:23:16.829686403+02:00,2022-05-27 21:23:16.790224075+02:00,2022-05-27 21:23:16.829650640+02:00,0 days 00:00:00.039536237,0 days 00:00:00.039426565,44490,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T19:23:16.779"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.899408102
3,TCP 127.0.0.1:44492 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.015519857,2022-05-27 21:23:19.128577948+02:00,2022-05-27 21:23:19.144097805+02:00,2022-05-27 21:23:19.128577948+02:00,2022-05-27 21:23:19.144097805+02:00,2022-05-27 21:23:19.128625630+02:00,2022-05-27 21:23:19.144056320+02:00,0 days 00:00:00.015519857,0 days 00:00:00.015430690,44492,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-27T19:23Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
4,TCP 127.0.0.1:44496 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.025492430,2022-05-27 21:23:20.681036949+02:00,2022-05-27 21:23:20.706529379+02:00,2022-05-27 21:23:20.681036949+02:00,2022-05-27 21:23:20.706529379+02:00,2022-05-27 21:23:20.681087017+02:00,2022-05-27 21:23:20.706491232+02:00,0 days 00:00:00.025492430,0 days 00:00:00.025404215,44496,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T19:23:20.674"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.890886783
5,TCP 127.0.0.1:44498 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.040302515,2022-05-27 21:23:22.888033628+02:00,2022-05-27 21:23:22.928336143+02:00,2022-05-27 21:23:22.888033628+02:00,2022-05-27 21:23:22.928336143+02:00,2022-05-27 21:23:22.888107061+02:00,2022-05-27 21:23:22.928276062+02:00,0 days 00:00:00.040302515,0 days 00:00:00.040169001,44498,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T19:23:22.877"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.206996679
6,TCP 127.0.0.1:44500 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041735172,2022-05-27 21:23:26.379810572+02:00,2022-05-27 21:23:26.421545744+02:00,2022-05-27 21:23:26.379810572+02:00,2022-05-27 21:23:26.421545744+02:00,2022-05-27 21:23:26.379882574+02:00,2022-05-27 21:23:26.421487808+02:00,0 days 00:00:00.041735172,0 days 00:00:00.041605234,44500,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T19:23:26.369"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.491776944
7,TCP 127.0.0.1:44502 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.037038326,2022-05-27 21:23:29.281015396+02:00,2022-05-27 21:23:29.318053722+02:00,2022-05-27 21:23:29.281015396+02:00,2022-05-27 21:23:29.318053722+02:00,2022-05-27 21:23:29.281088352+02:00,2022-05-27 21:23:29.318003893+02:00,0 days 00:00:00.037038326,0 days 00:00:00.036915541,44502,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T19:23:29.270"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.901204824
8,TCP 127.0.0.1:44506 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026615858,2022-05-27 21:23:33.177070379+02:00,2022-05-27 21:23:33.203686237+02:00,2022-05-27 21:23:33.177070379+02:00,2022-05-27 21:23:33.203686237+02:00,2022-05-27 21:23:33.177120924+02:00,2022-05-27 21:23:33.203648329+02:00,0 days 00:00:00.026615858,0 days 00:00:00.026527405,44506,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T19:23:33.169"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.896054983
9,TCP 127.0.0.1:44508 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039669037,2022-05-27 21:23:35.880243063+02:00,2022-05-27 21:23:35.919912100+02:00,2022-05-27 21:23:35.880243063+02:00,2022-05-27 21:23:35.919912100+02:00,2022-05-27 21:23:35.880315065+02:00,2022-05-27 21:23:35.919853449+02:00,0 days 00:00:00.039669037,0 days 00:00:00.039538384,44508,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T19:23:35.869"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.703172684
