,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:48104 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038305998,2022-05-27 22:23:11.379055023+02:00,2022-05-27 22:23:11.417361021+02:00,2022-05-27 22:23:11.379055023+02:00,2022-05-27 22:23:11.417361021+02:00,2022-05-27 22:23:11.379127264+02:00,2022-05-27 22:23:11.417315722+02:00,0 days 00:00:00.038305998,0 days 00:00:00.038188458,48104,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T20:23:11.368"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:48106 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041718006,2022-05-27 22:23:14.880206585+02:00,2022-05-27 22:23:14.921924591+02:00,2022-05-27 22:23:14.880206585+02:00,2022-05-27 22:23:14.921924591+02:00,2022-05-27 22:23:14.880280256+02:00,2022-05-27 22:23:14.921865702+02:00,0 days 00:00:00.041718006,0 days 00:00:00.041585446,48106,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T20:23:14.869"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501151562
2,TCP 127.0.0.1:48108 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041726589,2022-05-27 22:23:18.381762505+02:00,2022-05-27 22:23:18.423489094+02:00,2022-05-27 22:23:18.381762505+02:00,2022-05-27 22:23:18.423489094+02:00,2022-05-27 22:23:18.381835461+02:00,2022-05-27 22:23:18.423430443+02:00,0 days 00:00:00.041726589,0 days 00:00:00.041594982,48108,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T20:23:18.371"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.50155592
3,TCP 127.0.0.1:48112 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.036414623,2022-05-27 22:23:21.889528275+02:00,2022-05-27 22:23:21.925942898+02:00,2022-05-27 22:23:21.889528275+02:00,2022-05-27 22:23:21.925942898+02:00,2022-05-27 22:23:21.889600277+02:00,2022-05-27 22:23:21.925898075+02:00,0 days 00:00:00.036414623,0 days 00:00:00.036297798,48112,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T20:23:21.878"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.50776577
4,TCP 127.0.0.1:48114 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038704395,2022-05-27 22:23:25.384865761+02:00,2022-05-27 22:23:25.423570156+02:00,2022-05-27 22:23:25.384865761+02:00,2022-05-27 22:23:25.423570156+02:00,2022-05-27 22:23:25.384938002+02:00,2022-05-27 22:23:25.423516989+02:00,0 days 00:00:00.038704395,0 days 00:00:00.038578987,48114,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T20:23:25.374"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.495337486
5,TCP 127.0.0.1:48116 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.024468183,2022-05-27 22:23:27.990083933+02:00,2022-05-27 22:23:28.014552116+02:00,2022-05-27 22:23:27.990083933+02:00,2022-05-27 22:23:28.014552116+02:00,2022-05-27 22:23:27.990157366+02:00,2022-05-27 22:23:28.014501095+02:00,0 days 00:00:00.024468183,0 days 00:00:00.024343729,48116,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-27T20:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
6,TCP 127.0.0.1:48118 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.020564318,2022-05-27 22:23:28.014425993+02:00,2022-05-27 22:23:28.034990311+02:00,2022-05-27 22:23:28.014425993+02:00,2022-05-27 22:23:28.034990311+02:00,2022-05-27 22:23:28.014484644+02:00,2022-05-27 22:23:28.034938812+02:00,0 days 00:00:00.020564318,0 days 00:00:00.020454168,48118,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-27T20:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.02434206
7,TCP 127.0.0.1:48120 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.025665522,2022-05-27 22:23:28.886799574+02:00,2022-05-27 22:23:28.912465096+02:00,2022-05-27 22:23:28.886799574+02:00,2022-05-27 22:23:28.912465096+02:00,2022-05-27 22:23:28.886849403+02:00,2022-05-27 22:23:28.912427902+02:00,0 days 00:00:00.025665522,0 days 00:00:00.025578499,48120,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T20:23:28.879"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501933813
8,TCP 127.0.0.1:48124 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042580843,2022-05-27 22:23:32.388175964+02:00,2022-05-27 22:23:32.430756807+02:00,2022-05-27 22:23:32.388175964+02:00,2022-05-27 22:23:32.430756807+02:00,2022-05-27 22:23:32.388248205+02:00,2022-05-27 22:23:32.430696964+02:00,0 days 00:00:00.042580843,0 days 00:00:00.042448759,48124,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T20:23:32.377"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.50137639
9,TCP 127.0.0.1:48126 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.036584139,2022-05-27 22:23:35.884591341+02:00,2022-05-27 22:23:35.921175480+02:00,2022-05-27 22:23:35.884591341+02:00,2022-05-27 22:23:35.921175480+02:00,2022-05-27 22:23:35.884656668+02:00,2022-05-27 22:23:35.921118975+02:00,0 days 00:00:00.036584139,0 days 00:00:00.036462307,48126,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T20:23:35.874"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.496415377
