,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:60838 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.022308588,2022-05-28 09:53:09.791940689+02:00,2022-05-28 09:53:09.814249277+02:00,2022-05-28 09:53:09.791940689+02:00,2022-05-28 09:53:09.814249277+02:00,2022-05-28 09:53:09.792041779+02:00,2022-05-28 09:53:09.814220905+02:00,0 days 00:00:00.022308588,0 days 00:00:00.022179126,60838,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:09.785"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:60842 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027096510,2022-05-28 09:53:15.287846088+02:00,2022-05-28 09:53:15.314942598+02:00,2022-05-28 09:53:15.287846088+02:00,2022-05-28 09:53:15.314942598+02:00,2022-05-28 09:53:15.287899256+02:00,2022-05-28 09:53:15.314904451+02:00,0 days 00:00:00.027096510,0 days 00:00:00.027005195,60842,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:15.279"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",5.495905399
2,TCP 127.0.0.1:60844 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030987262,2022-05-28 09:53:19.186491013+02:00,2022-05-28 09:53:19.217478275+02:00,2022-05-28 09:53:19.186491013+02:00,2022-05-28 09:53:19.217478275+02:00,2022-05-28 09:53:19.186544895+02:00,2022-05-28 09:53:19.217437506+02:00,0 days 00:00:00.030987262,0 days 00:00:00.030892611,60844,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:19.178"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.898644925
3,TCP 127.0.0.1:60848 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026444674,2022-05-28 09:53:20.983857393+02:00,2022-05-28 09:53:21.010302067+02:00,2022-05-28 09:53:20.983857393+02:00,2022-05-28 09:53:21.010302067+02:00,2022-05-28 09:53:20.983917713+02:00,2022-05-28 09:53:21.010256052+02:00,0 days 00:00:00.026444674,0 days 00:00:00.026338339,60848,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:20.975"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.79736638
4,TCP 127.0.0.1:60850 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.031117916,2022-05-28 09:53:23.880804539+02:00,2022-05-28 09:53:23.911922455+02:00,2022-05-28 09:53:23.880804539+02:00,2022-05-28 09:53:23.911922455+02:00,2022-05-28 09:53:23.880860090+02:00,2022-05-28 09:53:23.911882639+02:00,0 days 00:00:00.031117916,0 days 00:00:00.031022549,60850,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:23.873"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.896947146
5,TCP 127.0.0.1:60852 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028506517,2022-05-28 09:53:27.781436205+02:00,2022-05-28 09:53:27.809942722+02:00,2022-05-28 09:53:27.781436205+02:00,2022-05-28 09:53:27.809942722+02:00,2022-05-28 09:53:27.781485081+02:00,2022-05-28 09:53:27.809901953+02:00,0 days 00:00:00.028506517,0 days 00:00:00.028416872,60852,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:27.773"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.900631666
6,TCP 127.0.0.1:60854 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.013295650,2022-05-28 09:53:29.634260893+02:00,2022-05-28 09:53:29.647556543+02:00,2022-05-28 09:53:29.634260893+02:00,2022-05-28 09:53:29.647556543+02:00,2022-05-28 09:53:29.634309769+02:00,2022-05-28 09:53:29.647520065+02:00,0 days 00:00:00.013295650,0 days 00:00:00.013210296,60854,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-28T07:53Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
7,TCP 127.0.0.1:60858 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028351546,2022-05-28 09:53:30.685755014+02:00,2022-05-28 09:53:30.714106560+02:00,2022-05-28 09:53:30.685755014+02:00,2022-05-28 09:53:30.714106560+02:00,2022-05-28 09:53:30.685802460+02:00,2022-05-28 09:53:30.714058161+02:00,0 days 00:00:00.028351546,0 days 00:00:00.028255701,60858,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:30.677"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.904318809
8,TCP 127.0.0.1:60860 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.012648106,2022-05-28 09:53:32.557516098+02:00,2022-05-28 09:53:32.570164204+02:00,2022-05-28 09:53:32.557516098+02:00,2022-05-28 09:53:32.570164204+02:00,2022-05-28 09:53:32.557566881+02:00,2022-05-28 09:53:32.570126295+02:00,0 days 00:00:00.012648106,0 days 00:00:00.012559414,60860,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T07:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
9,TCP 127.0.0.1:60862 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.012836695,2022-05-28 09:53:32.578476667+02:00,2022-05-28 09:53:32.591313362+02:00,2022-05-28 09:53:32.578476667+02:00,2022-05-28 09:53:32.591313362+02:00,2022-05-28 09:53:32.578525543+02:00,2022-05-28 09:53:32.591274261+02:00,0 days 00:00:00.012836695,0 days 00:00:00.012748718,60862,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T07:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.020960569
10,TCP 127.0.0.1:60864 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028803587,2022-05-28 09:53:32.881970406+02:00,2022-05-28 09:53:32.910773993+02:00,2022-05-28 09:53:32.881970406+02:00,2022-05-28 09:53:32.910773993+02:00,2022-05-28 09:53:32.882025003+02:00,2022-05-28 09:53:32.910734415+02:00,0 days 00:00:00.028803587,0 days 00:00:00.028709412,60864,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:32.874"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.196215392
11,TCP 127.0.0.1:60866 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029409409,2022-05-28 09:53:34.782163858+02:00,2022-05-28 09:53:34.811573267+02:00,2022-05-28 09:53:34.782163858+02:00,2022-05-28 09:53:34.811573267+02:00,2022-05-28 09:53:34.782216787+02:00,2022-05-28 09:53:34.811531544+02:00,0 days 00:00:00.029409409,0 days 00:00:00.029314757,60866,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:34.774"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.900193452
12,TCP 127.0.0.1:60868 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027363301,2022-05-28 09:53:37.683088064+02:00,2022-05-28 09:53:37.710451365+02:00,2022-05-28 09:53:37.683088064+02:00,2022-05-28 09:53:37.710451365+02:00,2022-05-28 09:53:37.683137894+02:00,2022-05-28 09:53:37.710403442+02:00,0 days 00:00:00.027363301,0 days 00:00:00.027265548,60868,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:37.676"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.900924206
13,TCP 127.0.0.1:60872 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.018955946,2022-05-28 09:53:40.776623964+02:00,2022-05-28 09:53:40.795579910+02:00,2022-05-28 09:53:40.776623964+02:00,2022-05-28 09:53:40.795579910+02:00,2022-05-28 09:53:40.776663780+02:00,2022-05-28 09:53:40.795553923+02:00,0 days 00:00:00.018955946,0 days 00:00:00.018890143,60872,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:40.771"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.0935359
14,TCP 127.0.0.1:60874 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028251172,2022-05-28 09:53:43.683596849+02:00,2022-05-28 09:53:43.711848021+02:00,2022-05-28 09:53:43.683596849+02:00,2022-05-28 09:53:43.711848021+02:00,2022-05-28 09:53:43.683647394+02:00,2022-05-28 09:53:43.711805105+02:00,0 days 00:00:00.028251172,0 days 00:00:00.028157711,60874,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T07:53:43.675"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.906972885
