,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:37960 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028770209,2022-05-28 11:23:11.682876825+02:00,2022-05-28 11:23:11.711647034+02:00,2022-05-28 11:23:11.682876825+02:00,2022-05-28 11:23:11.711647034+02:00,2022-05-28 11:23:11.682929516+02:00,2022-05-28 11:23:11.711606264+02:00,0 days 00:00:00.028770209,0 days 00:00:00.028676748,37960,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:23:11.675"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:37962 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.013797044,2022-05-28 11:23:12.455272198+02:00,2022-05-28 11:23:12.469069242+02:00,2022-05-28 11:23:12.455272198+02:00,2022-05-28 11:23:12.469069242+02:00,2022-05-28 11:23:12.455329180+02:00,2022-05-28 11:23:12.469026804+02:00,0 days 00:00:00.013797044,0 days 00:00:00.013697624,37962,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T09:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
2,TCP 127.0.0.1:37964 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.014373302,2022-05-28 11:23:12.476491690+02:00,2022-05-28 11:23:12.490864992+02:00,2022-05-28 11:23:12.476491690+02:00,2022-05-28 11:23:12.490864992+02:00,2022-05-28 11:23:12.476538181+02:00,2022-05-28 11:23:12.490818262+02:00,0 days 00:00:00.014373302,0 days 00:00:00.014280081,37964,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T09:23Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.021219492
3,TCP 127.0.0.1:37966 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026735544,2022-05-28 11:23:14.786010981+02:00,2022-05-28 11:23:14.812746525+02:00,2022-05-28 11:23:14.786010981+02:00,2022-05-28 11:23:14.812746525+02:00,2022-05-28 11:23:14.786060810+02:00,2022-05-28 11:23:14.812706232+02:00,0 days 00:00:00.026735544,0 days 00:00:00.026645422,37966,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:23:14.778"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.103134156
4,TCP 127.0.0.1:37970 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029136181,2022-05-28 11:23:17.686747074+02:00,2022-05-28 11:23:17.715883255+02:00,2022-05-28 11:23:17.686747074+02:00,2022-05-28 11:23:17.715883255+02:00,2022-05-28 11:23:17.686801195+02:00,2022-05-28 11:23:17.715839386+02:00,0 days 00:00:00.029136181,0 days 00:00:00.029038191,37970,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:23:17.679"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.900736093
5,TCP 127.0.0.1:37972 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028904438,2022-05-28 11:23:20.785394907+02:00,2022-05-28 11:23:20.814299345+02:00,2022-05-28 11:23:20.785394907+02:00,2022-05-28 11:23:20.814299345+02:00,2022-05-28 11:23:20.785447359+02:00,2022-05-28 11:23:20.814250231+02:00,0 days 00:00:00.028904438,0 days 00:00:00.028802872,37972,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:23:20.777"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.098647833
6,TCP 127.0.0.1:37974 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028130769,2022-05-28 11:23:23.684737206+02:00,2022-05-28 11:23:23.712867975+02:00,2022-05-28 11:23:23.684737206+02:00,2022-05-28 11:23:23.712867975+02:00,2022-05-28 11:23:23.684789419+02:00,2022-05-28 11:23:23.712820292+02:00,0 days 00:00:00.028130769,0 days 00:00:00.028030873,37974,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:23:23.677"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.899342299
7,TCP 127.0.0.1:37978 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030283690,2022-05-28 11:23:26.791569471+02:00,2022-05-28 11:23:26.821853161+02:00,2022-05-28 11:23:26.791569471+02:00,2022-05-28 11:23:26.821853161+02:00,2022-05-28 11:23:26.791628361+02:00,2022-05-28 11:23:26.821814537+02:00,0 days 00:00:00.030283690,0 days 00:00:00.030186176,37978,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:23:26.783"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.106832265
8,TCP 127.0.0.1:37980 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026530981,2022-05-28 11:23:32.276993275+02:00,2022-05-28 11:23:32.303524256+02:00,2022-05-28 11:23:32.276993275+02:00,2022-05-28 11:23:32.303524256+02:00,2022-05-28 11:23:32.277042627+02:00,2022-05-28 11:23:32.303487539+02:00,0 days 00:00:00.026530981,0 days 00:00:00.026444912,37980,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:23:32.269"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",5.485423804
9,TCP 127.0.0.1:37982 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.031637192,2022-05-28 11:23:36.179236889+02:00,2022-05-28 11:23:36.210874081+02:00,2022-05-28 11:23:36.179236889+02:00,2022-05-28 11:23:36.210874081+02:00,2022-05-28 11:23:36.179290295+02:00,2022-05-28 11:23:36.210833788+02:00,0 days 00:00:00.031637192,0 days 00:00:00.031543493,37982,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T09:23:36.170"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.902243614
