,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:58778 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042438269,2022-05-28 01:23:10.884272337+02:00,2022-05-28 01:23:10.926710606+02:00,2022-05-28 01:23:10.884272337+02:00,2022-05-28 01:23:10.926710606+02:00,2022-05-28 01:23:10.884345055+02:00,2022-05-28 01:23:10.926645041+02:00,0 days 00:00:00.042438269,0 days 00:00:00.042299986,58778,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T23:23:10.873"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:58784 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.035693884,2022-05-28 01:23:14.379390478+02:00,2022-05-28 01:23:14.415084362+02:00,2022-05-28 01:23:14.379390478+02:00,2022-05-28 01:23:14.415084362+02:00,2022-05-28 01:23:14.379455328+02:00,2022-05-28 01:23:14.415034533+02:00,0 days 00:00:00.035693884,0 days 00:00:00.035579205,58784,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T23:23:14.369"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.495118141
2,TCP 127.0.0.1:58786 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.020187854,2022-05-28 01:23:14.822334290+02:00,2022-05-28 01:23:14.842522144+02:00,2022-05-28 01:23:14.822334290+02:00,2022-05-28 01:23:14.842522144+02:00,2022-05-28 01:23:14.822410107+02:00,2022-05-28 01:23:14.842463493+02:00,0 days 00:00:00.020187854,0 days 00:00:00.020053386,58786,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-27T23:23Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",0.442943812
3,TCP 127.0.0.1:58788 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.036885023,2022-05-28 01:23:17.891199827+02:00,2022-05-28 01:23:17.928084850+02:00,2022-05-28 01:23:17.891199827+02:00,2022-05-28 01:23:17.928084850+02:00,2022-05-28 01:23:17.891273499+02:00,2022-05-28 01:23:17.928040504+02:00,0 days 00:00:00.036885023,0 days 00:00:00.036767005,58788,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T23:23:17.880"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.068865537
4,TCP 127.0.0.1:58790 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.039019823,2022-05-28 01:23:21.388579130+02:00,2022-05-28 01:23:21.427598953+02:00,2022-05-28 01:23:21.388579130+02:00,2022-05-28 01:23:21.427598953+02:00,2022-05-28 01:23:21.388651848+02:00,2022-05-28 01:23:21.427559137+02:00,0 days 00:00:00.039019823,0 days 00:00:00.038907289,58790,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T23:23:21.378"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.497379303
5,TCP 127.0.0.1:58794 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041785717,2022-05-28 01:23:24.884407282+02:00,2022-05-28 01:23:24.926192999+02:00,2022-05-28 01:23:24.884407282+02:00,2022-05-28 01:23:24.926192999+02:00,2022-05-28 01:23:24.884481430+02:00,2022-05-28 01:23:24.926134825+02:00,0 days 00:00:00.041785717,0 days 00:00:00.041653395,58794,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T23:23:24.873"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.495828152
6,TCP 127.0.0.1:58796 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038161278,2022-05-28 01:23:30.387966633+02:00,2022-05-28 01:23:30.426127911+02:00,2022-05-28 01:23:30.387966633+02:00,2022-05-28 01:23:30.426127911+02:00,2022-05-28 01:23:30.388040066+02:00,2022-05-28 01:23:30.426078320+02:00,0 days 00:00:00.038161278,0 days 00:00:00.038038254,58796,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T23:23:30.377"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",5.503559351
7,TCP 127.0.0.1:58800 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038980961,2022-05-28 01:23:34.287613392+02:00,2022-05-28 01:23:34.326594353+02:00,2022-05-28 01:23:34.287613392+02:00,2022-05-28 01:23:34.326594353+02:00,2022-05-28 01:23:34.287686110+02:00,2022-05-28 01:23:34.326559305+02:00,0 days 00:00:00.038980961,0 days 00:00:00.038873195,58800,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T23:23:34.277"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.899646759
8,TCP 127.0.0.1:58802 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042640447,2022-05-28 01:23:38.782079220+02:00,2022-05-28 01:23:38.824719667+02:00,2022-05-28 01:23:38.782079220+02:00,2022-05-28 01:23:38.824719667+02:00,2022-05-28 01:23:38.782150984+02:00,2022-05-28 01:23:38.824659348+02:00,0 days 00:00:00.042640447,0 days 00:00:00.042508364,58802,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T23:23:38.771"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.494465828
9,TCP 127.0.0.1:58804 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.022120952,2022-05-28 01:23:42.174561024+02:00,2022-05-28 01:23:42.196681976+02:00,2022-05-28 01:23:42.174561024+02:00,2022-05-28 01:23:42.196681976+02:00,2022-05-28 01:23:42.174633503+02:00,2022-05-28 01:23:42.196624517+02:00,0 days 00:00:00.022120952,0 days 00:00:00.021991014,58804,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-27T23:23Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
10,TCP 127.0.0.1:58806 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030262708,2022-05-28 01:23:42.284476042+02:00,2022-05-28 01:23:42.314738750+02:00,2022-05-28 01:23:42.284476042+02:00,2022-05-28 01:23:42.314738750+02:00,2022-05-28 01:23:42.284533978+02:00,2022-05-28 01:23:42.314692736+02:00,0 days 00:00:00.030262708,0 days 00:00:00.030158758,58806,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-27T23:23:42.276"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.502396822
