,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:45088 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030747652,2022-05-28 13:23:09.382930040+02:00,2022-05-28 13:23:09.413677692+02:00,2022-05-28 13:23:09.382930040+02:00,2022-05-28 13:23:09.413677692+02:00,2022-05-28 13:23:09.382992744+02:00,2022-05-28 13:23:09.413627148+02:00,0 days 00:00:00.030747652,0 days 00:00:00.030634404,45088,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T11:23:09.375"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:45090 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029330015,2022-05-28 13:23:12.884649038+02:00,2022-05-28 13:23:12.913979053+02:00,2022-05-28 13:23:12.884649038+02:00,2022-05-28 13:23:12.913979053+02:00,2022-05-28 13:23:12.884706497+02:00,2022-05-28 13:23:12.913932800+02:00,0 days 00:00:00.029330015,0 days 00:00:00.029226303,45090,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T11:23:12.876"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.501718998
2,TCP 127.0.0.1:45094 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028240442,2022-05-28 13:23:16.381603718+02:00,2022-05-28 13:23:16.409844160+02:00,2022-05-28 13:23:16.381603718+02:00,2022-05-28 13:23:16.409844160+02:00,2022-05-28 13:23:16.381653547+02:00,2022-05-28 13:23:16.409804106+02:00,0 days 00:00:00.028240442,0 days 00:00:00.028150559,45094,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T11:23:16.373"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.49695468
3,TCP 127.0.0.1:45096 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029533387,2022-05-28 13:23:19.879567146+02:00,2022-05-28 13:23:19.909100533+02:00,2022-05-28 13:23:19.879567146+02:00,2022-05-28 13:23:19.909100533+02:00,2022-05-28 13:23:19.879621029+02:00,2022-05-28 13:23:19.909058094+02:00,0 days 00:00:00.029533387,0 days 00:00:00.029437065,45096,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T11:23:19.871"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.497963428
4,TCP 127.0.0.1:45098 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.014580727,2022-05-28 13:23:20.997594833+02:00,2022-05-28 13:23:21.012175560+02:00,2022-05-28 13:23:20.997594833+02:00,2022-05-28 13:23:21.012175560+02:00,2022-05-28 13:23:20.997655153+02:00,2022-05-28 13:23:21.012126207+02:00,0 days 00:00:00.014580727,0 days 00:00:00.014471054,45098,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-28T11:23Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
5,TCP 127.0.0.1:45100 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026159287,2022-05-28 13:23:23.382755756+02:00,2022-05-28 13:23:23.408915043+02:00,2022-05-28 13:23:23.382755756+02:00,2022-05-28 13:23:23.408915043+02:00,2022-05-28 13:23:23.382805586+02:00,2022-05-28 13:23:23.408873081+02:00,0 days 00:00:00.026159287,0 days 00:00:00.026067495,45100,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T11:23:23.375"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.50318861
6,TCP 127.0.0.1:45104 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.010190964,2022-05-28 13:23:26.297904730+02:00,2022-05-28 13:23:26.308095694+02:00,2022-05-28 13:23:26.297904730+02:00,2022-05-28 13:23:26.308095694+02:00,2022-05-28 13:23:26.297948360+02:00,2022-05-28 13:23:26.308068514+02:00,0 days 00:00:00.010190964,0 days 00:00:00.010120154,45104,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T11:23Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",2.915148974
7,TCP 127.0.0.1:45106 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032980203,2022-05-28 13:23:26.886769295+02:00,2022-05-28 13:23:26.919749498+02:00,2022-05-28 13:23:26.886769295+02:00,2022-05-28 13:23:26.919749498+02:00,2022-05-28 13:23:26.886832237+02:00,2022-05-28 13:23:26.919708252+02:00,0 days 00:00:00.032980203,0 days 00:00:00.032876015,45106,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T11:23:26.877"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",0.588864565
8,TCP 127.0.0.1:45108 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027445793,2022-05-28 13:23:30.401345015+02:00,2022-05-28 13:23:30.428790808+02:00,2022-05-28 13:23:30.401345015+02:00,2022-05-28 13:23:30.428790808+02:00,2022-05-28 13:23:30.401394606+02:00,2022-05-28 13:23:30.428753614+02:00,0 days 00:00:00.027445793,0 days 00:00:00.027359008,45108,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T11:23:30.394"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.51457572
9,TCP 127.0.0.1:45110 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030842065,2022-05-28 13:23:33.880087376+02:00,2022-05-28 13:23:33.910929441+02:00,2022-05-28 13:23:33.880087376+02:00,2022-05-28 13:23:33.910929441+02:00,2022-05-28 13:23:33.880141973+02:00,2022-05-28 13:23:33.910889626+02:00,0 days 00:00:00.030842065,0 days 00:00:00.030747653,45110,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T11:23:33.871"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.478742361
