,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:36154 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027751922,2022-05-28 10:53:11.284801722+02:00,2022-05-28 10:53:11.312553644+02:00,2022-05-28 10:53:11.284801722+02:00,2022-05-28 10:53:11.312553644+02:00,2022-05-28 10:53:11.284852266+02:00,2022-05-28 10:53:11.312503338+02:00,0 days 00:00:00.027751922,0 days 00:00:00.027651072,36154,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:11.277"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:36158 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.020667791,2022-05-28 10:53:14.782265902+02:00,2022-05-28 10:53:14.802933693+02:00,2022-05-28 10:53:14.782265902+02:00,2022-05-28 10:53:14.802933693+02:00,2022-05-28 10:53:14.782305002+02:00,2022-05-28 10:53:14.802905321+02:00,0 days 00:00:00.020667791,0 days 00:00:00.020600319,36158,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:14.776"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.49746418
2,TCP 127.0.0.1:36160 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.019558191,2022-05-28 10:53:18.292822123+02:00,2022-05-28 10:53:18.312380314+02:00,2022-05-28 10:53:18.292822123+02:00,2022-05-28 10:53:18.312380314+02:00,2022-05-28 10:53:18.292860270+02:00,2022-05-28 10:53:18.312354088+02:00,0 days 00:00:00.019558191,0 days 00:00:00.019493818,36160,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:18.287"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.510556221
3,TCP 127.0.0.1:36162 > 127.0.0.1:80,1069,1208,2277,0 days 00:00:00.014219999,2022-05-28 10:53:20.034927368+02:00,2022-05-28 10:53:20.049147367+02:00,2022-05-28 10:53:20.034927368+02:00,2022-05-28 10:53:20.049147367+02:00,2022-05-28 10:53:20.034982443+02:00,2022-05-28 10:53:20.049109936+02:00,0 days 00:00:00.014219999,0 days 00:00:00.014127493,36162,6.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""1"", ""lastannounced"": null, ""lastseen"": ""2022-05-28T08:53Z"", ""manufacturername"": ""dresden elektronik"", ""modelid"": ""ConBee II"", ""name"": ""Configuration tool 1"", ""swversion"": ""0x00000000"", ""type"": ""Configuration tool"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}, ""e"": ""changed"", ""id"": ""1"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""00:21:2e:ff:ff:08:20:b0-01""}}",
4,TCP 127.0.0.1:36164 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028684854,2022-05-28 10:53:21.777343512+02:00,2022-05-28 10:53:21.806028366+02:00,2022-05-28 10:53:21.777343512+02:00,2022-05-28 10:53:21.806028366+02:00,2022-05-28 10:53:21.777397633+02:00,2022-05-28 10:53:21.805985451+02:00,0 days 00:00:00.028684854,0 days 00:00:00.028587818,36164,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:21.769"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.484521389
5,TCP 127.0.0.1:36166 > 127.0.0.1:80,874,1208,2082,0 days 00:00:00.076973438,2022-05-28 10:53:22.511154890+02:00,2022-05-28 10:53:22.588128328+02:00,2022-05-28 10:53:22.511154890+02:00,2022-05-28 10:53:22.588128328+02:00,2022-05-28 10:53:22.511212110+02:00,2022-05-28 10:53:22.588087082+02:00,0 days 00:00:00.076973438,0 days 00:00:00.076874972,36166,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""4"", ""r"": ""sensors"", ""state"": {""consumption"": 380, ""lastupdated"": ""2022-05-28T08:53:22.503""}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0702""}}",0.733811378
6,TCP 127.0.0.1:36176 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.020165682,2022-05-28 10:53:25.274924040+02:00,2022-05-28 10:53:25.295089722+02:00,2022-05-28 10:53:25.274924040+02:00,2022-05-28 10:53:25.295089722+02:00,2022-05-28 10:53:25.274963856+02:00,2022-05-28 10:53:25.295064449+02:00,0 days 00:00:00.020165682,0 days 00:00:00.020100593,36176,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:25.269"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.76376915
7,TCP 127.0.0.1:36178 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.009074926,2022-05-28 10:53:25.331549168+02:00,2022-05-28 10:53:25.340624094+02:00,2022-05-28 10:53:25.331549168+02:00,2022-05-28 10:53:25.340624094+02:00,2022-05-28 10:53:25.331588984+02:00,2022-05-28 10:53:25.340597630+02:00,0 days 00:00:00.009074926,0 days 00:00:00.009008646,36178,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T08:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",0.056625128
8,TCP 127.0.0.1:36180 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026094198,2022-05-28 10:53:28.791006327+02:00,2022-05-28 10:53:28.817100525+02:00,2022-05-28 10:53:28.791006327+02:00,2022-05-28 10:53:28.817100525+02:00,2022-05-28 10:53:28.791048765+02:00,2022-05-28 10:53:28.817062378+02:00,0 days 00:00:00.026094198,0 days 00:00:00.026013613,36180,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:28.783"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.459457159
9,TCP 127.0.0.1:36182 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029762983,2022-05-28 10:53:32.277379513+02:00,2022-05-28 10:53:32.307142496+02:00,2022-05-28 10:53:32.277379513+02:00,2022-05-28 10:53:32.307142496+02:00,2022-05-28 10:53:32.277435303+02:00,2022-05-28 10:53:32.307103634+02:00,0 days 00:00:00.029762983,0 days 00:00:00.029668331,36182,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:32.269"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.486373186
10,TCP 127.0.0.1:36186 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026168346,2022-05-28 10:53:35.780896902+02:00,2022-05-28 10:53:35.807065248+02:00,2022-05-28 10:53:35.780896902+02:00,2022-05-28 10:53:35.807065248+02:00,2022-05-28 10:53:35.780947924+02:00,2022-05-28 10:53:35.807028532+02:00,0 days 00:00:00.026168346,0 days 00:00:00.026080608,36186,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:35.773"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503517389
11,TCP 127.0.0.1:36188 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.025767803,2022-05-28 10:53:40.275341511+02:00,2022-05-28 10:53:40.301109314+02:00,2022-05-28 10:53:40.275341511+02:00,2022-05-28 10:53:40.301109314+02:00,2022-05-28 10:53:40.275391579+02:00,2022-05-28 10:53:40.301069021+02:00,0 days 00:00:00.025767803,0 days 00:00:00.025677442,36188,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:40.267"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.494444609
12,TCP 127.0.0.1:36190 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.034787178,2022-05-28 10:53:44.179060698+02:00,2022-05-28 10:53:44.213847876+02:00,2022-05-28 10:53:44.179060698+02:00,2022-05-28 10:53:44.213847876+02:00,2022-05-28 10:53:44.179117441+02:00,2022-05-28 10:53:44.213800669+02:00,0 days 00:00:00.034787178,0 days 00:00:00.034683228,36190,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:44.171"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.903719187
13,TCP 127.0.0.1:36194 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030823707,2022-05-28 10:53:47.485080004+02:00,2022-05-28 10:53:47.515903711+02:00,2022-05-28 10:53:47.485080004+02:00,2022-05-28 10:53:47.515903711+02:00,2022-05-28 10:53:47.485132694+02:00,2022-05-28 10:53:47.515862703+02:00,0 days 00:00:00.030823707,0 days 00:00:00.030730009,36194,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:47.476"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.306019306
14,TCP 127.0.0.1:36196 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028564930,2022-05-28 10:53:50.883887529+02:00,2022-05-28 10:53:50.912452459+02:00,2022-05-28 10:53:50.883887529+02:00,2022-05-28 10:53:50.912452459+02:00,2022-05-28 10:53:50.883939028+02:00,2022-05-28 10:53:50.912411928+02:00,0 days 00:00:00.028564930,0 days 00:00:00.028472900,36196,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:50.875"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.398807525
15,TCP 127.0.0.1:36198 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028738737,2022-05-28 10:53:54.381594896+02:00,2022-05-28 10:53:54.410333633+02:00,2022-05-28 10:53:54.381594896+02:00,2022-05-28 10:53:54.410333633+02:00,2022-05-28 10:53:54.381649733+02:00,2022-05-28 10:53:54.410292625+02:00,0 days 00:00:00.028738737,0 days 00:00:00.028642892,36198,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:54.374"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.497707367
16,TCP 127.0.0.1:36202 > 127.0.0.1:80,1079,1208,2287,0 days 00:00:00.014426708,2022-05-28 10:53:56.524253607+02:00,2022-05-28 10:53:56.538680315+02:00,2022-05-28 10:53:56.524253607+02:00,2022-05-28 10:53:56.538680315+02:00,2022-05-28 10:53:56.524309397+02:00,2022-05-28 10:53:56.538638830+02:00,0 days 00:00:00.014426708,0 days 00:00:00.014329433,36202,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""6"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T08:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Fire 6"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHAFire"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}, ""e"": ""changed"", ""id"": ""6"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-23-0500""}}",
17,TCP 127.0.0.1:36204 > 127.0.0.1:80,1093,1208,2301,0 days 00:00:00.014961482,2022-05-28 10:53:56.545651197+02:00,2022-05-28 10:53:56.560612679+02:00,2022-05-28 10:53:56.545651197+02:00,2022-05-28 10:53:56.560612679+02:00,2022-05-28 10:53:56.545707464+02:00,2022-05-28 10:53:56.560571432+02:00,0 days 00:00:00.014961482,0 days 00:00:00.014863968,36204,2.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""7"", ""lastannounced"": ""2022-05-23T14:52:16Z"", ""lastseen"": ""2022-05-28T08:53Z"", ""manufacturername"": ""Develco Products A/S"", ""modelid"": ""SMSZB-120"", ""name"": ""Temperature 7"", ""swversion"": ""20210911 12:20"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}, ""e"": ""changed"", ""id"": ""7"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:bc:00:31:00:c2:e8-26-0402""}}",0.02139759
18,TCP 127.0.0.1:36206 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027144670,2022-05-28 10:53:57.885083437+02:00,2022-05-28 10:53:57.912228107+02:00,2022-05-28 10:53:57.885083437+02:00,2022-05-28 10:53:57.912228107+02:00,2022-05-28 10:53:57.885139227+02:00,2022-05-28 10:53:57.912190676+02:00,0 days 00:00:00.027144670,0 days 00:00:00.027051449,36206,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:53:57.877"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503488541
19,TCP 127.0.0.1:36208 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.024399042,2022-05-28 10:54:01.375527620+02:00,2022-05-28 10:54:01.399926662+02:00,2022-05-28 10:54:01.375527620+02:00,2022-05-28 10:54:01.399926662+02:00,2022-05-28 10:54:01.375571728+02:00,2022-05-28 10:54:01.399897575+02:00,0 days 00:00:00.024399042,0 days 00:00:00.024325847,36208,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:54:01.368"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.490444183
20,TCP 127.0.0.1:36210 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026348590,2022-05-28 10:54:04.877614737+02:00,2022-05-28 10:54:04.903963327+02:00,2022-05-28 10:54:04.877614737+02:00,2022-05-28 10:54:04.903963327+02:00,2022-05-28 10:54:04.877665281+02:00,2022-05-28 10:54:04.903925896+02:00,0 days 00:00:00.026348590,0 days 00:00:00.026260615,36210,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:54:04.870"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.502087117
21,TCP 127.0.0.1:36214 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030981302,2022-05-28 10:54:08.388819456+02:00,2022-05-28 10:54:08.419800758+02:00,2022-05-28 10:54:08.388819456+02:00,2022-05-28 10:54:08.419800758+02:00,2022-05-28 10:54:08.388873100+02:00,2022-05-28 10:54:08.419760466+02:00,0 days 00:00:00.030981302,0 days 00:00:00.030887366,36214,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:54:08.381"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.511204719
22,TCP 127.0.0.1:36216 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026278973,2022-05-28 10:54:11.885763168+02:00,2022-05-28 10:54:11.912042141+02:00,2022-05-28 10:54:11.885763168+02:00,2022-05-28 10:54:11.912042141+02:00,2022-05-28 10:54:11.885810852+02:00,2022-05-28 10:54:11.912002563+02:00,0 days 00:00:00.026278973,0 days 00:00:00.026191711,36216,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:54:11.878"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.496943712
23,TCP 127.0.0.1:36218 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028637409,2022-05-28 10:54:14.781869650+02:00,2022-05-28 10:54:14.810507059+02:00,2022-05-28 10:54:14.781869650+02:00,2022-05-28 10:54:14.810507059+02:00,2022-05-28 10:54:14.781923294+02:00,2022-05-28 10:54:14.810469151+02:00,0 days 00:00:00.028637409,0 days 00:00:00.028545857,36218,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:54:14.774"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",2.896106482
24,TCP 127.0.0.1:36222 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029520035,2022-05-28 10:54:18.685958385+02:00,2022-05-28 10:54:18.715478420+02:00,2022-05-28 10:54:18.685958385+02:00,2022-05-28 10:54:18.715478420+02:00,2022-05-28 10:54:18.686012030+02:00,2022-05-28 10:54:18.715437174+02:00,0 days 00:00:00.029520035,0 days 00:00:00.029425144,36222,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:54:18.677"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.904088735
25,TCP 127.0.0.1:36224 > 127.0.0.1:80,1074,1208,2282,0 days 00:00:00.014201404,2022-05-28 10:54:19.065950631+02:00,2022-05-28 10:54:19.080152035+02:00,2022-05-28 10:54:19.065950631+02:00,2022-05-28 10:54:19.080152035+02:00,2022-05-28 10:54:19.066008568+02:00,2022-05-28 10:54:19.080113411+02:00,0 days 00:00:00.014201404,0 days 00:00:00.014104843,36224,8.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""8"", ""lastannounced"": ""2022-05-28T04:23:11Z"", ""lastseen"": ""2022-05-28T08:54Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.weather"", ""name"": ""Temperature 8"", ""swversion"": ""20191205"", ""type"": ""ZHATemperature"", ""uniqueid"": ""00:15:8d:00:07:ec:ea:76-01-0402""}, ""e"": ""changed"", ""id"": ""8"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:8d:00:07:ec:ea:76-01-0402""}}",
26,TCP 127.0.0.1:36226 > 127.0.0.1:80,1068,1208,2276,0 days 00:00:00.014410735,2022-05-28 10:54:19.087568998+02:00,2022-05-28 10:54:19.101979733+02:00,2022-05-28 10:54:19.087568998+02:00,2022-05-28 10:54:19.101979733+02:00,2022-05-28 10:54:19.087622166+02:00,2022-05-28 10:54:19.101936817+02:00,0 days 00:00:00.014410735,0 days 00:00:00.014314651,36226,8.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""9"", ""lastannounced"": ""2022-05-28T04:23:11Z"", ""lastseen"": ""2022-05-28T08:54Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.weather"", ""name"": ""Humidity 9"", ""swversion"": ""20191205"", ""type"": ""ZHAHumidity"", ""uniqueid"": ""00:15:8d:00:07:ec:ea:76-01-0405""}, ""e"": ""changed"", ""id"": ""9"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:8d:00:07:ec:ea:76-01-0405""}}",0.021618367
27,TCP 127.0.0.1:36228 > 127.0.0.1:80,1071,1208,2279,0 days 00:00:00.013919830,2022-05-28 10:54:19.108672142+02:00,2022-05-28 10:54:19.122591972+02:00,2022-05-28 10:54:19.108672142+02:00,2022-05-28 10:54:19.122591972+02:00,2022-05-28 10:54:19.108726263+02:00,2022-05-28 10:54:19.122551680+02:00,0 days 00:00:00.013919830,0 days 00:00:00.013825417,36228,8.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""10"", ""lastannounced"": ""2022-05-28T04:23:11Z"", ""lastseen"": ""2022-05-28T08:54Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.weather"", ""name"": ""Pressure 10"", ""swversion"": ""20191205"", ""type"": ""ZHAPressure"", ""uniqueid"": ""00:15:8d:00:07:ec:ea:76-01-0403""}, ""e"": ""changed"", ""id"": ""10"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:8d:00:07:ec:ea:76-01-0403""}}",0.021103144
28,TCP 127.0.0.1:36230 > 127.0.0.1:80,873,1208,2081,0 days 00:00:00.014688253,2022-05-28 10:54:19.359426260+02:00,2022-05-28 10:54:19.374114513+02:00,2022-05-28 10:54:19.359426260+02:00,2022-05-28 10:54:19.374114513+02:00,2022-05-28 10:54:19.359463692+02:00,2022-05-28 10:54:19.374081373+02:00,0 days 00:00:00.014688253,0 days 00:00:00.014617681,36230,8.0,12,"{""00212EFFFF0820B0"": {""config"": {""battery"": 100, ""offset"": 0, ""on"": true, ""reachable"": true}, ""e"": ""changed"", ""id"": ""8"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:15:8d:00:07:ec:ea:76-01-0402""}}",0.250754118
