,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:34398 > 127.0.0.1:80,1063,1208,2271,0 days 00:00:00.018827915,2022-05-28 10:23:10.229767561+02:00,2022-05-28 10:23:10.248595476+02:00,2022-05-28 10:23:10.229767561+02:00,2022-05-28 10:23:10.248595476+02:00,2022-05-28 10:23:10.229819775+02:00,2022-05-28 10:23:10.248551130+02:00,0 days 00:00:00.018827915,0 days 00:00:00.018731355,34398,7.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-23T17:01:21Z"", ""lastseen"": ""2022-05-28T08:23Z"", ""manufacturername"": ""eWeLink"", ""modelid"": ""MS01"", ""name"": ""Presence 2"", ""swversion"": ""20211103"", ""type"": ""ZHAPresence"", ""uniqueid"": ""00:12:4b:00:25:1c:51:99-01-0500""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""00:12:4b:00:25:1c:51:99-01-0500""}}",
1,TCP 127.0.0.1:34400 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.032988548,2022-05-28 10:23:10.679666519+02:00,2022-05-28 10:23:10.712655067+02:00,2022-05-28 10:23:10.679666519+02:00,2022-05-28 10:23:10.712655067+02:00,2022-05-28 10:23:10.679718971+02:00,2022-05-28 10:23:10.712583542+02:00,0 days 00:00:00.032988548,0 days 00:00:00.032864571,34400,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:23:10.672"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
2,TCP 127.0.0.1:34404 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.014314651,2022-05-28 10:23:13.810529709+02:00,2022-05-28 10:23:13.824844360+02:00,2022-05-28 10:23:13.810529709+02:00,2022-05-28 10:23:13.824844360+02:00,2022-05-28 10:23:13.810588121+02:00,2022-05-28 10:23:13.824799776+02:00,0 days 00:00:00.014314651,0 days 00:00:00.014211655,34404,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T08:23Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",3.13086319
3,TCP 127.0.0.1:34406 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027421236,2022-05-28 10:23:14.881433964+02:00,2022-05-28 10:23:14.908855200+02:00,2022-05-28 10:23:14.881433964+02:00,2022-05-28 10:23:14.908855200+02:00,2022-05-28 10:23:14.881483555+02:00,2022-05-28 10:23:14.908817530+02:00,0 days 00:00:00.027421236,0 days 00:00:00.027333975,34406,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:23:14.874"", ""power"": 4}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.070904255
4,TCP 127.0.0.1:34408 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.030261278,2022-05-28 10:23:18.390944958+02:00,2022-05-28 10:23:18.421206236+02:00,2022-05-28 10:23:18.390944958+02:00,2022-05-28 10:23:18.421206236+02:00,2022-05-28 10:23:18.390992880+02:00,2022-05-28 10:23:18.421168089+02:00,0 days 00:00:00.030261278,0 days 00:00:00.030175209,34408,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:23:18.383"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.509510994
5,TCP 127.0.0.1:34412 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.019102574,2022-05-28 10:23:22.881806135+02:00,2022-05-28 10:23:22.900908709+02:00,2022-05-28 10:23:22.881806135+02:00,2022-05-28 10:23:22.900908709+02:00,2022-05-28 10:23:22.881844759+02:00,2022-05-28 10:23:22.900883198+02:00,0 days 00:00:00.019102574,0 days 00:00:00.019038439,34412,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:23:22.876"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.490861177
6,TCP 127.0.0.1:34414 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026502848,2022-05-28 10:23:27.379317999+02:00,2022-05-28 10:23:27.405820847+02:00,2022-05-28 10:23:27.379317999+02:00,2022-05-28 10:23:27.405820847+02:00,2022-05-28 10:23:27.379367590+02:00,2022-05-28 10:23:27.405781746+02:00,0 days 00:00:00.026502848,0 days 00:00:00.026414156,34414,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:23:27.372"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",4.497511864
7,TCP 127.0.0.1:34416 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026800632,2022-05-28 10:23:30.884568453+02:00,2022-05-28 10:23:30.911369085+02:00,2022-05-28 10:23:30.884568453+02:00,2022-05-28 10:23:30.911369085+02:00,2022-05-28 10:23:30.884622574+02:00,2022-05-28 10:23:30.911332130+02:00,0 days 00:00:00.026800632,0 days 00:00:00.026709556,34416,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:23:30.876"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.505250454
8,TCP 127.0.0.1:34420 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028787136,2022-05-28 10:23:34.378937960+02:00,2022-05-28 10:23:34.407725096+02:00,2022-05-28 10:23:34.378937960+02:00,2022-05-28 10:23:34.407725096+02:00,2022-05-28 10:23:34.378992558+02:00,2022-05-28 10:23:34.407684565+02:00,0 days 00:00:00.028787136,0 days 00:00:00.028692007,34420,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:23:34.371"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.494369507
9,TCP 127.0.0.1:34422 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.026299715,2022-05-28 10:23:37.880552530+02:00,2022-05-28 10:23:37.906852245+02:00,2022-05-28 10:23:37.880552530+02:00,2022-05-28 10:23:37.906852245+02:00,2022-05-28 10:23:37.880605936+02:00,2022-05-28 10:23:37.906804800+02:00,0 days 00:00:00.026299715,0 days 00:00:00.026198864,34422,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:23:37.872"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.50161457
10,TCP 127.0.0.1:34424 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.028640986,2022-05-28 10:23:41.377541780+02:00,2022-05-28 10:23:41.406182766+02:00,2022-05-28 10:23:41.377541780+02:00,2022-05-28 10:23:41.406182766+02:00,2022-05-28 10:23:41.377593994+02:00,2022-05-28 10:23:41.406141758+02:00,0 days 00:00:00.028640986,0 days 00:00:00.028547764,34424,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:23:41.369"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.49698925
11,TCP 127.0.0.1:34428 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027281523,2022-05-28 10:23:44.890846491+02:00,2022-05-28 10:23:44.918128014+02:00,2022-05-28 10:23:44.890846491+02:00,2022-05-28 10:23:44.918128014+02:00,2022-05-28 10:23:44.890896559+02:00,2022-05-28 10:23:44.918088198+02:00,0 days 00:00:00.027281523,0 days 00:00:00.027191639,34428,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T08:23:44.883"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.513304711
