,Session,Taille_up,Taille_down,Taille,Delta,StartTime,EndTime,StartTime_sup,EndTime_sup,StartTime_inf,EndTime_inf,Delta_sup,Delta_inf,Dongle_port,SensorId,NumberOfPackets,Info,sleep
0,TCP 127.0.0.1:57282 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.042173862,2022-05-28 08:53:10.893062830+02:00,2022-05-28 08:53:10.935236692+02:00,2022-05-28 08:53:10.893062830+02:00,2022-05-28 08:53:10.935236692+02:00,2022-05-28 08:53:10.893135786+02:00,2022-05-28 08:53:10.935175657+02:00,0 days 00:00:00.042173862,0 days 00:00:00.042039871,57282,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T06:53:10.882"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",
1,TCP 127.0.0.1:57286 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.029544354,2022-05-28 08:53:14.382409334+02:00,2022-05-28 08:53:14.411953688+02:00,2022-05-28 08:53:14.382409334+02:00,2022-05-28 08:53:14.411953688+02:00,2022-05-28 08:53:14.382462978+02:00,2022-05-28 08:53:14.411912680+02:00,0 days 00:00:00.029544354,0 days 00:00:00.029449702,57286,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T06:53:14.374"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.489346504
2,TCP 127.0.0.1:57288 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041175365,2022-05-28 08:53:17.883253813+02:00,2022-05-28 08:53:17.924429178+02:00,2022-05-28 08:53:17.883253813+02:00,2022-05-28 08:53:17.924429178+02:00,2022-05-28 08:53:17.883326292+02:00,2022-05-28 08:53:17.924370050+02:00,0 days 00:00:00.041175365,0 days 00:00:00.041043758,57288,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T06:53:17.872"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.500844479
3,TCP 127.0.0.1:57290 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.041503191,2022-05-28 08:53:21.385395765+02:00,2022-05-28 08:53:21.426898956+02:00,2022-05-28 08:53:21.385395765+02:00,2022-05-28 08:53:21.426898956+02:00,2022-05-28 08:53:21.385468006+02:00,2022-05-28 08:53:21.426840305+02:00,0 days 00:00:00.041503191,0 days 00:00:00.041372299,57290,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T06:53:21.374"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.502141952
4,TCP 127.0.0.1:57294 > 127.0.0.1:80,1080,1208,2288,0 days 00:00:00.025196552,2022-05-28 08:53:23.755424023+02:00,2022-05-28 08:53:23.780620575+02:00,2022-05-28 08:53:23.755424023+02:00,2022-05-28 08:53:23.780620575+02:00,2022-05-28 08:53:23.755496502+02:00,2022-05-28 08:53:23.780575514+02:00,0 days 00:00:00.025196552,0 days 00:00:00.025079012,57294,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""4"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T06:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Consumption 4"", ""swversion"": ""09-22-2020"", ""type"": ""ZHAConsumption"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0702""}, ""e"": ""changed"", ""id"": ""4"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0702""}}",2.370028258
5,TCP 127.0.0.1:57296 > 127.0.0.1:80,1068,1208,2276,0 days 00:00:00.021882534,2022-05-28 08:53:23.777776718+02:00,2022-05-28 08:53:23.799659252+02:00,2022-05-28 08:53:23.777776718+02:00,2022-05-28 08:53:23.799659252+02:00,2022-05-28 08:53:23.777849197+02:00,2022-05-28 08:53:23.799616098+02:00,0 days 00:00:00.021882534,0 days 00:00:00.021766901,57296,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""5"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T06:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Power 5"", ""swversion"": ""09-22-2020"", ""type"": ""ZHAPower"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}, ""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",0.022352695
6,TCP 127.0.0.1:57298 > 127.0.0.1:80,1064,1208,2272,0 days 00:00:00.016428709,2022-05-28 08:53:23.799521685+02:00,2022-05-28 08:53:23.815950394+02:00,2022-05-28 08:53:23.799521685+02:00,2022-05-28 08:53:23.815950394+02:00,2022-05-28 08:53:23.799573183+02:00,2022-05-28 08:53:23.815898657+02:00,0 days 00:00:00.016428709,0 days 00:00:00.016325474,57298,3.0,12,"{""00212EFFFF0820B0"": {""attr"": {""id"": ""2"", ""lastannounced"": ""2022-05-19T11:58:48Z"", ""lastseen"": ""2022-05-28T06:53Z"", ""manufacturername"": ""LUMI"", ""modelid"": ""lumi.plug.maeu01"", ""name"": ""Smart plug 2"", ""swversion"": ""09-22-2020"", ""type"": ""Smart plug"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}, ""e"": ""changed"", ""id"": ""2"", ""r"": ""lights"", ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01""}}",0.021744967
7,TCP 127.0.0.1:57300 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.036931992,2022-05-28 08:53:24.881916523+02:00,2022-05-28 08:53:24.918848515+02:00,2022-05-28 08:53:24.881916523+02:00,2022-05-28 08:53:24.918848515+02:00,2022-05-28 08:53:24.881987810+02:00,2022-05-28 08:53:24.918797493+02:00,0 days 00:00:00.036931992,0 days 00:00:00.036809683,57300,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T06:53:24.871"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",1.082394838
8,TCP 127.0.0.1:57302 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.027936220,2022-05-28 08:53:28.381606579+02:00,2022-05-28 08:53:28.409542799+02:00,2022-05-28 08:53:28.381606579+02:00,2022-05-28 08:53:28.409542799+02:00,2022-05-28 08:53:28.381655931+02:00,2022-05-28 08:53:28.409488678+02:00,0 days 00:00:00.027936220,0 days 00:00:00.027832747,57302,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T06:53:28.374"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.499690056
9,TCP 127.0.0.1:57304 > 127.0.0.1:80,866,1208,2074,0 days 00:00:00.038787365,2022-05-28 08:53:31.884893656+02:00,2022-05-28 08:53:31.923681021+02:00,2022-05-28 08:53:31.884893656+02:00,2022-05-28 08:53:31.923681021+02:00,2022-05-28 08:53:31.884965181+02:00,2022-05-28 08:53:31.923635244+02:00,0 days 00:00:00.038787365,0 days 00:00:00.038670063,57304,3.0,12,"{""00212EFFFF0820B0"": {""e"": ""changed"", ""id"": ""5"", ""r"": ""sensors"", ""state"": {""lastupdated"": ""2022-05-28T06:53:31.874"", ""power"": 3}, ""t"": ""event"", ""uniqueid"": ""54:ef:44:10:00:3a:65:d6-01-0b04""}}",3.503287077
